 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  8.79446459e-07  2.16650211e-03 
 4.81866605e+02  8.55211156e-07  1.99177491e-03 
 5.09702863e+02  8.31650218e-07  1.83115035e-03 
 5.39147154e+02  8.08745064e-07  1.68349036e-03 
 5.70292370e+02  7.86477631e-07  1.54774863e-03 
 6.03236769e+02  7.64830357e-07  1.42296320e-03 
 6.38084285e+02  7.43786171e-07  1.30824971e-03 
 6.74944857e+02  7.23328476e-07  1.20279511e-03 
 7.13934775e+02  7.03441138e-07  1.10585197e-03 
 7.55177045e+02  6.84108473e-07  1.01673316e-03 
 7.98801781e+02  6.65315231e-07  9.34806975e-04 
 8.44946611e+02  6.47046593e-07  8.59492728e-04 
 8.93757115e+02  6.29288148e-07  7.90256580e-04 
 9.45387283e+02  6.12025889e-07  7.26607789e-04 
 1.00000000e+03  5.95246201e-07  6.68095229e-04 
 1.05776756e+03  5.78935848e-07  6.14304191e-04 
 1.11887221e+03  5.63081964e-07  5.64853453e-04 
 1.18350673e+03  5.47672042e-07  5.19392568e-04 
 1.25187503e+03  5.32693927e-07  4.77599389e-04 
 1.32419279e+03  5.18135801e-07  4.39177780e-04 
 1.40068818e+03  5.03986179e-07  4.03855516e-04 
 1.48160252e+03  4.90233896e-07  3.71382359e-04 
 1.56719108e+03  4.76868100e-07  3.41528275e-04 
 1.65772389e+03  4.63878245e-07  3.14081809e-04 
 1.75348655e+03  4.51254079e-07  2.88848579e-04 
 1.85478119e+03  4.38985638e-07  2.65649904e-04 
 1.96192737e+03  4.27063237e-07  2.44321532e-04 
 2.07526313e+03  4.15477465e-07  2.24712476e-04 
 2.19514602e+03  4.04219174e-07  2.06683942e-04 
 2.32195425e+03  3.93279474e-07  1.90108345e-04 
 2.45608788e+03  3.82649724e-07  1.74868405e-04 
 2.59797009e+03  3.72321528e-07  1.60856310e-04 
 2.74804848e+03  3.62286725e-07  1.47972959e-04 
 2.90679654e+03  3.52537385e-07  1.36127252e-04 
 3.07471508e+03  3.43065802e-07  1.25235445e-04 
 3.25233387e+03  3.33864485e-07  1.15220559e-04 
 3.44021326e+03  3.24926158e-07  1.06011830e-04 
 3.63894599e+03  3.16243748e-07  9.75442082e-05 
 3.84915902e+03  3.07810383e-07  8.97578983e-05 
 4.07151555e+03  2.99619384e-07  8.25979323e-05 
 4.30671707e+03  2.91664263e-07  7.60137808e-05 
 4.55550561e+03  2.83938713e-07  6.99589949e-05 
 4.81866605e+03  2.76436607e-07  6.43908760e-05 
 5.09702863e+03  2.69151991e-07  5.92701732e-05 
 5.39147154e+03  2.62079080e-07  5.45608046e-05 
 5.70292370e+03  2.55212251e-07  5.02296017e-05 
 6.03236769e+03  2.48546041e-07  4.62460735e-05 
 6.38084285e+03  2.42075141e-07  4.25821910e-05 
 6.74944857e+03  2.35794393e-07  3.92121877e-05 
 7.13934775e+03  2.29698784e-07  3.61123772e-05 
 7.55177045e+03  2.23783441e-07  3.32609852e-05 
 7.98801781e+03  2.18043630e-07  3.06379950e-05 
 8.44946611e+03  2.12474748e-07  2.82250053e-05 
 8.93757115e+03  2.07072323e-07  2.60051003e-05 
 9.45387283e+03  2.01832007e-07  2.39627293e-05 
 1.00000000e+04  1.96749574e-07  2.20835966e-05 
 1.05776756e+04  1.91820914e-07  2.03545600e-05 
 1.11887221e+04  1.87042032e-07  1.87635380e-05 
 1.18350673e+04  1.82409044e-07  1.72994238e-05 
 1.25187503e+04  1.77918170e-07  1.59520067e-05 
 1.32419279e+04  1.73565737e-07  1.47118999e-05 
 1.40068818e+04  1.69348167e-07  1.35704737e-05 
 1.48160252e+04  1.65261983e-07  1.25197946e-05 
 1.56719108e+04  1.61303798e-07  1.15525690e-05 
 1.65772389e+04  1.57470316e-07  1.06620916e-05 
 1.75348655e+04  1.53758327e-07  9.84219760e-06 
 1.85478119e+04  1.50164706e-07  9.08721965e-06 
 1.96192737e+04  1.46686407e-07  8.39194718e-06 
 2.07526313e+04  1.43320462e-07  7.75158975e-06 
 2.19514602e+04  1.40063977e-07  7.16174312e-06 
 2.32195425e+04  1.36914132e-07  6.61835806e-06 
 2.45608788e+04  1.33868173e-07  6.11771170e-06 
 2.59797009e+04  1.30923414e-07  5.65638122e-06 
 2.74804848e+04  1.28077232e-07  5.23121960e-06 
 2.90679654e+04  1.25327064e-07  4.83933340e-06 
 3.07471508e+04  1.22670406e-07  4.47806228e-06 
 3.25233387e+04  1.20104812e-07  4.14496022e-06 
 3.44021326e+04  1.17627886e-07  3.83777819e-06 
 3.63894599e+04  1.15237286e-07  3.55444831e-06 
 3.84915902e+04  1.12930718e-07  3.29306920e-06 
 4.07151555e+04  1.10705937e-07  3.05189256e-06 
 4.30671707e+04  1.08560740e-07  2.82931085e-06 
 4.55550561e+04  1.06492970e-07  2.62384590e-06 
 4.81866605e+04  1.04500511e-07  2.43413850e-06 
 5.09702863e+04  1.02581287e-07  2.25893881e-06 
 5.39147154e+04  1.00733260e-07  2.09709754e-06 
 5.70292370e+04  9.89544300e-08  1.94755781e-06 
 6.03236769e+04  9.72428318e-08  1.80934775e-06 
 6.38084285e+04  9.55965359e-08  1.68157361e-06 
 6.74944857e+04  9.40136464e-08  1.56341347e-06 
 7.13934775e+04  9.24923000e-08  1.45411144e-06 
 7.55177045e+04  9.10306658e-08  1.35297235e-06 
 7.98801781e+04  8.96269442e-08  1.25935683e-06 
 8.44946611e+04  8.82793667e-08  1.17267683e-06 
 8.93757115e+04  8.69861954e-08  1.09239145e-06 
 9.45387283e+04  8.57457225e-08  1.01800317e-06 
 1.00000000e+05  8.45562703e-08  9.49054328e-07 
 1.05776756e+05  8.34161912e-08  8.85123884e-07 
 1.11887221e+05  8.23238674e-08  8.25824496e-07 
 1.18350673e+05  8.12777110e-08  7.70799776e-07 
 1.25187503e+05  8.02761643e-08  7.19721793e-07 
 1.32419279e+05  7.93176999e-08  6.72288773e-07 
 1.40068818e+05  7.84008208e-08  6.28222981e-07 
 1.48160252e+05  7.75240606e-08  5.87268778e-07 
 1.56719108e+05  7.66859841e-08  5.49190834e-07 
 1.65772389e+05  7.58851872e-08  5.13772482e-07 
 1.75348655e+05  7.51202976e-08  4.80814207e-07 
