 frequency       vr(out)         vi(out)        
 3.84915902e+01  9.99991243e-01 -3.58456142e-05 
 4.07151555e+01  9.99991243e-01 -3.79163279e-05 
 4.30671707e+01  9.99991243e-01 -4.01066616e-05 
 4.55550561e+01  9.99991243e-01 -4.24235256e-05 
 4.81866605e+01  9.99991243e-01 -4.48742292e-05 
 5.09702863e+01  9.99991242e-01 -4.74665039e-05 
 5.39147154e+01  9.99991242e-01 -5.02085280e-05 
 5.70292370e+01  9.99991242e-01 -5.31089522e-05 
 6.03236769e+01  9.99991242e-01 -5.61769268e-05 
 6.38084285e+01  9.99991241e-01 -5.94221307e-05 
 6.74944857e+01  9.99991241e-01 -6.28548022e-05 
 7.13934775e+01  9.99991241e-01 -6.64857708e-05 
 7.55177045e+01  9.99991240e-01 -7.03264915e-05 
 7.98801781e+01  9.99991240e-01 -7.43890814e-05 
 8.44946611e+01  9.99991239e-01 -7.86863571e-05 
 8.93757115e+01  9.99991239e-01 -8.32318759e-05 
 9.45387283e+01  9.99991238e-01 -8.80399783e-05 
 1.00000000e+02  9.99991237e-01 -9.31258330e-05 
 1.05776756e+02  9.99991236e-01 -9.85054851e-05 
 1.11887221e+02  9.99991235e-01 -1.04195907e-04 
 1.18350673e+02  9.99991234e-01 -1.10215050e-04 
 1.25187503e+02  9.99991233e-01 -1.16581904e-04 
 1.32419279e+02  9.99991232e-01 -1.23316556e-04 
 1.40068818e+02  9.99991230e-01 -1.30440253e-04 
 1.48160252e+02  9.99991229e-01 -1.37975468e-04 
 1.56719108e+02  9.99991227e-01 -1.45945974e-04 
 1.65772389e+02  9.99991225e-01 -1.54376916e-04 
 1.75348655e+02  9.99991222e-01 -1.63294894e-04 
 1.85478119e+02  9.99991220e-01 -1.72728041e-04 
 1.96192737e+02  9.99991217e-01 -1.82706118e-04 
 2.07526313e+02  9.99991214e-01 -1.93260604e-04 
 2.19514602e+02  9.99991210e-01 -2.04424797e-04 
 2.32195425e+02  9.99991206e-01 -2.16233918e-04 
 2.45608788e+02  9.99991201e-01 -2.28725223e-04 
 2.59797009e+02  9.99991196e-01 -2.41938121e-04 
 2.74804848e+02  9.99991190e-01 -2.55914294e-04 
 2.90679654e+02  9.99991184e-01 -2.70697837e-04 
 3.07471508e+02  9.99991177e-01 -2.86335389e-04 
 3.25233387e+02  9.99991169e-01 -3.02876284e-04 
 3.44021326e+02  9.99991160e-01 -3.20372706e-04 
 3.63894599e+02  9.99991150e-01 -3.38879853e-04 
 3.84915902e+02  9.99991139e-01 -3.58456112e-04 
 4.07151555e+02  9.99991126e-01 -3.79163244e-04 
 4.30671707e+02  9.99991112e-01 -4.01066575e-04 
 4.55550561e+02  9.99991096e-01 -4.24235207e-04 
 4.81866605e+02  9.99991079e-01 -4.48742234e-04 
 5.09702863e+02  9.99991059e-01 -4.74664970e-04 
 5.39147154e+02  9.99991037e-01 -5.02085199e-04 
 5.70292370e+02  9.99991012e-01 -5.31089425e-04 
 6.03236769e+02  9.99990985e-01 -5.61769154e-04 
 6.38084285e+02  9.99990954e-01 -5.94221172e-04 
 6.74944857e+02  9.99990919e-01 -6.28547863e-04 
 7.13934775e+02  9.99990881e-01 -6.64857519e-04 
 7.55177045e+02  9.99990838e-01 -7.03264692e-04 
 7.98801781e+02  9.99990789e-01 -7.43890549e-04 
 8.44946611e+02  9.99990735e-01 -7.86863257e-04 
 8.93757115e+02  9.99990675e-01 -8.32318388e-04 
 9.45387283e+02  9.99990607e-01 -8.80399344e-04 
 1.00000000e+03  9.99990531e-01 -9.31257810e-04 
 1.05776756e+03  9.99990446e-01 -9.85054236e-04 
 1.11887221e+03  9.99990351e-01 -1.04195834e-03 
 1.18350673e+03  9.99990245e-01 -1.10214964e-03 
 1.25187503e+03  9.99990126e-01 -1.16581802e-03 
 1.32419279e+03  9.99989994e-01 -1.23316436e-03 
 1.40068818e+03  9.99989845e-01 -1.30440110e-03 
 1.48160252e+03  9.99989679e-01 -1.37975299e-03 
 1.56719108e+03  9.99989492e-01 -1.45945774e-03 
 1.65772389e+03  9.99989284e-01 -1.54376680e-03 
 1.75348655e+03  9.99989051e-01 -1.63294614e-03 
 1.85478119e+03  9.99988790e-01 -1.72727710e-03 
 1.96192737e+03  9.99988499e-01 -1.82705726e-03 
 2.07526313e+03  9.99988172e-01 -1.93260140e-03 
 2.19514602e+03  9.99987807e-01 -2.04424248e-03 
 2.32195425e+03  9.99987399e-01 -2.16233268e-03 
 2.45608788e+03  9.99986942e-01 -2.28724454e-03 
 2.59797009e+03  9.99986430e-01 -2.41937210e-03 
 2.74804848e+03  9.99985858e-01 -2.55913217e-03 
 2.90679654e+03  9.99985217e-01 -2.70696562e-03 
 3.07471508e+03  9.99984501e-01 -2.86333880e-03 
 3.25233387e+03  9.99983699e-01 -3.02874498e-03 
 3.44021326e+03  9.99982803e-01 -3.20370592e-03 
 3.63894599e+03  9.99981799e-01 -3.38877351e-03 
 3.84915902e+03  9.99980676e-01 -3.58453151e-03 
 4.07151555e+03  9.99979420e-01 -3.79159739e-03 
 4.30671707e+03  9.99978015e-01 -4.01062427e-03 
 4.55550561e+03  9.99976442e-01 -4.24230298e-03 
 4.81866605e+03  9.99974682e-01 -4.48736424e-03 
 5.09702863e+03  9.99972714e-01 -4.74658094e-03 
 5.39147154e+03  9.99970511e-01 -5.02077061e-03 
 5.70292370e+03  9.99968046e-01 -5.31079794e-03 
 6.03236769e+03  9.99965289e-01 -5.61757755e-03 
 6.38084285e+03  9.99962203e-01 -5.94207682e-03 
 6.74944857e+03  9.99958751e-01 -6.28531897e-03 
 7.13934775e+03  9.99954889e-01 -6.64838624e-03 
 7.55177045e+03  9.99950567e-01 -7.03242329e-03 
 7.98801781e+03  9.99945732e-01 -7.43864083e-03 
 8.44946611e+03  9.99940322e-01 -7.86831934e-03 
 8.93757115e+03  9.99934269e-01 -8.32281318e-03 
 9.45387283e+03  9.99927497e-01 -8.80355471e-03 
 1.00000000e+04  9.99919919e-01 -9.31205886e-03 
 1.05776756e+04  9.99911441e-01 -9.84992784e-03 
 1.11887221e+04  9.99901956e-01 -1.04188561e-02 
 1.18350673e+04  9.99891343e-01 -1.10206356e-02 
 1.25187503e+04  9.99879468e-01 -1.16571615e-02 
 1.32419279e+04  9.99866182e-01 -1.23304380e-02 
 1.40068818e+04  9.99851317e-01 -1.30425842e-02 
 1.48160252e+04  9.99834686e-01 -1.37958412e-02 
 1.56719108e+04  9.99816078e-01 -1.45925789e-02 
 1.65772389e+04  9.99795258e-01 -1.54353028e-02 
 1.75348655e+04  9.99771965e-01 -1.63266622e-02 
 1.85478119e+04  9.99745904e-01 -1.72694582e-02 
 1.96192737e+04  9.99716745e-01 -1.82666520e-02 
 2.07526313e+04  9.99684123e-01 -1.93213741e-02 
 2.19514602e+04  9.99647624e-01 -2.04369336e-02 
 2.32195425e+04  9.99606789e-01 -2.16168281e-02 
 2.45608788e+04  9.99561102e-01 -2.28647544e-02 
 2.59797009e+04  9.99509989e-01 -2.41846190e-02 
 2.74804848e+04  9.99452804e-01 -2.55805498e-02 
 2.90679654e+04  9.99388828e-01 -2.70569083e-02 
 3.07471508e+04  9.99317253e-01 -2.86183016e-02 
 3.25233387e+04  9.99237180e-01 -3.02695960e-02 
 3.44021326e+04  9.99147599e-01 -3.20159305e-02 
 3.63894599e+04  9.99047385e-01 -3.38627310e-02 
 3.84915902e+04  9.98935275e-01 -3.58157251e-02 
 4.07151555e+04  9.98809861e-01 -3.78809572e-02 
 4.30671707e+04  9.98669567e-01 -4.00648046e-02 
 4.55550561e+04  9.98512630e-01 -4.23739933e-02 
 4.81866605e+04  9.98337083e-01 -4.48156150e-02 
 5.09702863e+04  9.98140722e-01 -4.73971437e-02 
 5.39147154e+04  9.97921088e-01 -5.01264532e-02 
 5.70292370e+04  9.97675433e-01 -5.30118338e-02 
 6.03236769e+04  9.97400683e-01 -5.60620101e-02 
 6.38084285e+04  9.97093407e-01 -5.92861572e-02 
 6.74944857e+04  9.96749774e-01 -6.26939178e-02 
 7.13934775e+04  9.96365502e-01 -6.62954174e-02 
 7.55177045e+04  9.95935815e-01 -7.01012791e-02 
 7.98801781e+04  9.95455380e-01 -7.41226363e-02 
 8.44946611e+04  9.94918247e-01 -7.83711438e-02 
 8.93757115e+04  9.94317778e-01 -8.28589859e-02 
 9.45387283e+04  9.93646576e-01 -8.75988814e-02 
 1.00000000e+05  9.92896391e-01 -9.26040842e-02 
 1.05776756e+05  9.92058036e-01 -9.78883785e-02 
 1.11887221e+05  9.91121282e-01 -1.03466068e-01 
 1.18350673e+05  9.90074746e-01 -1.09351957e-01 
 1.25187503e+05  9.88905767e-01 -1.15561322e-01 
 1.32419279e+05  9.87600280e-01 -1.22109871e-01 
 1.40068818e+05  9.86142665e-01 -1.29013693e-01 
 1.48160252e+05  9.84515596e-01 -1.36289187e-01 
 1.56719108e+05  9.82699873e-01 -1.43952973e-01 
 1.65772389e+05  9.80674246e-01 -1.52021783e-01 
 1.75348655e+05  9.78415223e-01 -1.60512324e-01 
 1.85478119e+05  9.75896874e-01 -1.69441114e-01 
 1.96192737e+05  9.73090628e-01 -1.78824279e-01 
 2.07526313e+05  9.69965057e-01 -1.88677311e-01 
