 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  1.59965184e-06  4.12460737e-03 
 4.81866605e+02  1.55548512e-06  3.79169763e-03 
 5.09702863e+02  1.51254497e-06  3.48567368e-03 
 5.39147154e+02  1.47079754e-06  3.20436390e-03 
 5.70292370e+02  1.43020990e-06  2.94577207e-03 
 6.03236769e+02  1.39075005e-06  2.70806322e-03 
 6.38084285e+02  1.35238687e-06  2.48955055e-03 
 6.74944857e+02  1.31509011e-06  2.28868354e-03 
 7.13934775e+02  1.27883034e-06  2.10403690e-03 
 7.55177045e+02  1.24357899e-06  1.93430045e-03 
 7.98801781e+02  1.20930825e-06  1.77826986e-03 
 8.44946611e+02  1.17599110e-06  1.63483808e-03 
 8.93757115e+02  1.14360125e-06  1.50298747e-03 
 9.45387283e+02  1.11211318e-06  1.38178261e-03 
 1.00000000e+03  1.08150204e-06  1.27036362e-03 
 1.05776756e+03  1.05174369e-06  1.16794010e-03 
 1.11887221e+03  1.02281467e-06  1.07378549e-03 
 1.18350673e+03  9.94692153e-07  9.87231911e-04 
 1.25187503e+03  9.67353972e-07  9.07665449e-04 
 1.32419279e+03  9.40778560e-07  8.34521775e-04 
 1.40068818e+03  9.14944959e-07  7.67282147e-04 
 1.48160252e+03  8.89832792e-07  7.05469727e-04 
 1.56719108e+03  8.65422253e-07  6.48646194e-04 
 1.65772389e+03  8.41694089e-07  5.96408636e-04 
 1.75348655e+03  8.18629583e-07  5.48386685e-04 
 1.85478119e+03  7.96210542e-07  5.04239894e-04 
 1.96192737e+03  7.74419281e-07  4.63655315e-04 
 2.07526313e+03  7.53238611e-07  4.26345278e-04 
 2.19514602e+03  7.32651821e-07  3.92045351e-04 
 2.32195425e+03  7.12642670e-07  3.60512464e-04 
 2.45608788e+03  6.93195372e-07  3.31523178e-04 
 2.59797009e+03  6.74294582e-07  3.04872103e-04 
 2.74804848e+03  6.55925386e-07  2.80370442e-04 
 2.90679654e+03  6.38073287e-07  2.57844645e-04 
 3.07471508e+03  6.20724198e-07  2.37135181e-04 
 3.25233387e+03  6.03864424e-07  2.18095404e-04 
 3.44021326e+03  5.87480656e-07  2.00590515e-04 
 3.63894599e+03  5.71559961e-07  1.84496600e-04 
 3.84915902e+03  5.56089768e-07  1.69699755e-04 
 4.07151555e+03  5.41057860e-07  1.56095275e-04 
 4.30671707e+03  5.26452364e-07  1.43586914e-04 
 4.55550561e+03  5.12261744e-07  1.32086195e-04 
 4.81866605e+03  4.98474785e-07  1.21511791e-04 
 5.09702863e+03  4.85080593e-07  1.11788941e-04 
 5.39147154e+03  4.72068578e-07  1.02848922e-04 
 5.70292370e+03  4.59428452e-07  9.46285610e-05 
 6.03236769e+03  4.47150217e-07  8.70697878e-05 
 6.38084285e+03  4.35224157e-07  8.01192206e-05 
 6.74944857e+03  4.23640831e-07  7.37277885e-05 
 7.13934775e+03  4.12391067e-07  6.78503836e-05 
 7.55177045e+03  4.01465951e-07  6.24455400e-05 
 7.98801781e+03  3.90856823e-07  5.74751404e-05 
 8.44946611e+03  3.80555266e-07  5.29041452e-05 
 8.93757115e+03  3.70553106e-07  4.87003439e-05 
 9.45387283e+03  3.60842397e-07  4.48341266e-05 
 1.00000000e+04  3.51415418e-07  4.12782743e-05 
 1.05776756e+04  3.42264670e-07  3.80077652e-05 
 1.11887221e+04  3.33382865e-07  3.49995977e-05 
 1.18350673e+04  3.24762920e-07  3.22326271e-05 
 1.25187503e+04  3.16397955e-07  2.96874153e-05 
 1.32419279e+04  3.08281281e-07  2.73460935e-05 
 1.40068818e+04  3.00406403e-07  2.51922352e-05 
 1.48160252e+04  2.92767004e-07  2.32107396e-05 
 1.56719108e+04  2.85356949e-07  2.13877247e-05 
 1.65772389e+04  2.78170273e-07  1.97104289e-05 
 1.75348655e+04  2.71201179e-07  1.81671204e-05 
 1.85478119e+04  2.64444031e-07  1.67470140e-05 
 1.96192737e+04  2.57893353e-07  1.54401948e-05 
 2.07526313e+04  2.51543818e-07  1.42375479e-05 
 2.19514602e+04  2.45390247e-07  1.31306938e-05 
 2.32195425e+04  2.39427604e-07  1.21119288e-05 
 2.45608788e+04  2.33650993e-07  1.11741710e-05 
 2.59797009e+04  2.28055647e-07  1.03109093e-05 
 2.74804848e+04  2.22636932e-07  9.51615790e-06 
 2.90679654e+04  2.17390336e-07  8.78441386e-06 
 3.07471508e+04  2.12311469e-07  8.11061786e-06 
 3.25233387e+04  2.07396056e-07  7.49011853e-06 
 3.44021326e+04  2.02639935e-07  6.91863954e-06 
 3.63894599e+04  1.98039052e-07  6.39224929e-06 
 3.84915902e+04  1.93589457e-07  5.90733312e-06 
 4.07151555e+04  1.89287302e-07  5.46056767e-06 
 4.30671707e+04  1.85128833e-07  5.04889746e-06 
 4.55550561e+04  1.81110393e-07  4.66951319e-06 
 4.81866605e+04  1.77228413e-07  4.31983195e-06 
 5.09702863e+04  1.73479411e-07  3.99747890e-06 
 5.39147154e+04  1.69859989e-07  3.70027051e-06 
 5.70292370e+04  1.66366830e-07  3.42619911e-06 
 6.03236769e+04  1.62996695e-07  3.17341873e-06 
 6.38084285e+04  1.59746419e-07  2.94023204e-06 
 6.74944857e+04  1.56612912e-07  2.72507838e-06 
 7.13934775e+04  1.53593154e-07  2.52652268e-06 
 7.55177045e+04  1.50684192e-07  2.34324543e-06 
 7.98801781e+04  1.47883141e-07  2.17403327e-06 
 8.44946611e+04  1.45187181e-07  2.01777048e-06 
 8.93757115e+04  1.42593557e-07  1.87343109e-06 
 9.45387283e+04  1.40099573e-07  1.74007166e-06 
 1.00000000e+05  1.37702599e-07  1.61682460e-06 
 1.05776756e+05  1.35400061e-07  1.50289206e-06 
 1.11887221e+05  1.33189451e-07  1.39754033e-06 
 1.18350673e+05  1.31068317e-07  1.30009464e-06 
 1.25187503e+05  1.29034271e-07  1.20993442e-06 
 1.32419279e+05  1.27084984e-07  1.12648892e-06 
 1.40068818e+05  1.25218191e-07  1.04923319e-06 
 1.48160252e+05  1.23431689e-07  9.77684398e-07 
 1.56719108e+05  1.21723341e-07  9.11398420e-07 
 1.65772389e+05  1.20091075e-07  8.49966715e-07 
 1.75348655e+05  1.18532890e-07  7.93013455e-07 
 1.85478119e+05  1.17046855e-07  7.40192882e-07 
 1.96192737e+05  1.15631114e-07  6.91186878e-07 
 2.07526313e+05  1.14283889e-07  6.45702731e-07 
 2.19514602e+05  1.13003484e-07  6.03471084e-07 
 2.32195425e+05  1.11788288e-07  5.64244041e-07 
 2.45608788e+05  1.10636782e-07  5.27793436e-07 
 2.59797009e+05  1.09547539e-07  4.93909232e-07 
 2.74804848e+05  1.08519239e-07  4.62398058e-07 
 2.90679654e+05  1.07550665e-07  4.33081853e-07 
 3.07471508e+05  1.06640716e-07  4.05796634e-07 
 3.25233387e+05  1.05788412e-07  3.80391347e-07 
 3.44021326e+05  1.04992903e-07  3.56726825e-07 
 3.63894599e+05  1.04253479e-07  3.34674821e-07 
 3.84915902e+05  1.03569575e-07  3.14117125e-07 
 4.07151555e+05  1.02940784e-07  2.94944747e-07 
 4.30671707e+05  1.02366871e-07  2.77057173e-07 
 4.55550561e+05  1.01847780e-07  2.60361674e-07 
 4.81866605e+05  1.01383647e-07  2.44772677e-07 
 5.09702863e+05  1.00974817e-07  2.30211182e-07 
 5.39147154e+05  1.00621860e-07  2.16604231e-07 
 5.70292370e+05  1.00325579e-07  2.03884415e-07 
 6.03236769e+05  1.00087036e-07  1.91989426e-07 
 6.38084285e+05  9.99075641e-08  1.80861644e-07 
 6.74944857e+05  9.97887884e-08  1.70447751e-07 
 7.13934775e+05  9.97326464e-08  1.60698388e-07 
 7.55177045e+05  9.97414079e-08  1.51567828e-07 
 7.98801781e+05  9.98176976e-08  1.43013685e-07 
 8.44946611e+05  9.99645168e-08  1.34996641e-07 
 8.93757115e+05  1.00185267e-07  1.27480196e-07 
 9.45387283e+05  1.00483772e-07  1.20430442e-07 
 1.00000000e+06  1.00864303e-07  1.13815850e-07 
 1.05776756e+06  1.01331600e-07  1.07607084e-07 
 1.11887221e+06  1.01890894e-07  1.01776819e-07 
 1.18350673e+06  1.02547930e-07  9.62995842e-08 
 1.25187503e+06  1.03308982e-07  9.11516203e-08 
 1.32419279e+06  1.04180878e-07  8.63107449e-08 
 1.40068818e+06  1.05171007e-07  8.17562361e-08 
 1.48160252e+06  1.06287337e-07  7.74687266e-08 
 1.56719108e+06  1.07538420e-07  7.34301099e-08 
 1.65772389e+06  1.08933395e-07  6.96234581e-08 
 1.75348655e+06  1.10481995e-07  6.60329496e-08 
 1.85478119e+06  1.12194533e-07  6.26438068e-08 
 1.96192737e+06  1.14081901e-07  5.94422421e-08 
 2.07526313e+06  1.16155549e-07  5.64154117e-08 
 2.19514602e+06  1.18427469e-07  5.35513753e-08 
 2.32195425e+06  1.20910169e-07  5.08390605e-08 
 2.45608788e+06  1.23616644e-07  4.82682300e-08 
 2.59797009e+06  1.26560341e-07  4.58294510e-08 
 2.74804848e+06  1.29755118e-07  4.35140632e-08 
 2.90679654e+06  1.33215202e-07  4.13141461e-08 
 3.07471508e+06  1.36955132e-07  3.92224831e-08 
 3.25233387e+06  1.40989711e-07  3.72325216e-08 
 3.44021326e+06  1.45333930e-07  3.53383300e-08 
 3.63894599e+06  1.50002905e-07  3.35345499e-08 
 3.84915902e+06  1.55011785e-07  3.18163450e-08 
 4.07151555e+06  1.60375658e-07  3.01793486e-08 
 4.30671707e+06  1.66109439e-07  2.86196086e-08 
 4.55550561e+06  1.72227738e-07  2.71335335e-08 
 4.81866605e+06  1.78744712e-07  2.57178410e-08 
 5.09702863e+06  1.85673890e-07  2.43695078e-08 
 5.39147154e+06  1.93027972e-07  2.30857259e-08 
 5.70292370e+06  2.00818601e-07  2.18638623e-08 
 6.03236769e+06  2.09056101e-07  2.07014253e-08 
 6.38084285e+06  2.17749193e-07  1.95960363e-08 
 6.74944857e+06  2.26904666e-07  1.85454075e-08 
 7.13934775e+06  2.36527031e-07  1.75473246e-08 
 7.55177045e+06  2.46618134e-07  1.65996344e-08 
 7.98801781e+06  2.57176766e-07  1.57002366e-08 
 8.44946611e+06  2.68198235e-07  1.48470789e-08 
 8.93757115e+06  2.79673957e-07  1.40381545e-08 
 9.45387283e+06  2.91591033e-07  1.32715020e-08 
 1.00000000e+07  3.03931870e-07  1.25452061e-08 
 1.05776756e+07  3.16673826e-07  1.18574000e-08 
 1.11887221e+07  3.29788936e-07  1.12062671e-08 
 1.18350673e+07  3.43243712e-07  1.05900440e-08 
 1.25187503e+07  3.56999063e-07  1.00070225e-08 
 1.32419279e+07  3.71010345e-07  9.45555170e-09 
 1.40068818e+07  3.85227571e-07  8.93403979e-09 
 1.48160252e+07  3.99595792e-07  8.44095499e-09 
 1.56719108e+07  4.14055667e-07  7.97482645e-09 
 1.65772389e+07  4.28544205e-07  7.53424444e-09 
 1.75348655e+07  4.42995698e-07  7.11786022e-09 
 1.85478119e+07  4.57342791e-07  6.72438546e-09 
 1.96192737e+07  4.71517681e-07  6.35259133e-09 
 2.07526313e+07  4.85453383e-07  6.00130735e-09 
 2.19514602e+07  4.99085023e-07  5.66941991e-09 
 2.32195425e+07  5.12351087e-07  5.35587065e-09 
 2.45608788e+07  5.25194576e-07  5.05965470e-09 
 2.59797009e+07  5.37564014e-07  4.77981877e-09 
 2.74804848e+07  5.49414260e-07  4.51545916e-09 
 2.90679654e+07  5.60707086e-07  4.26571979e-09 
 3.07471508e+07  5.71411517e-07  4.02979013e-09 
 3.25233387e+07  5.81503914e-07  3.80690315e-09 
 3.44021326e+07  5.90967821e-07  3.59633337e-09 
 3.63894599e+07  5.99793599e-07  3.39739479e-09 
 3.84915902e+07  6.07977877e-07  3.20943906e-09 
 4.07151555e+07  6.15522868e-07  3.03185349e-09 
 4.30671707e+07  6.22435579e-07  2.86405932e-09 
 4.55550561e+07  6.28726972e-07  2.70550995e-09 
 4.81866605e+07  6.34411101e-07  2.55568925e-09 
 5.09702863e+07  6.39504267e-07  2.41410994e-09 
 5.39147154e+07  6.44024218e-07  2.28031212e-09 
 5.70292370e+07  6.47989402e-07  2.15386175e-09 
 6.03236769e+07  6.51418303e-07  2.03434932e-09 
 6.38084285e+07  6.54328862e-07  1.92138850e-09 
 6.74944857e+07  6.56737979e-07  1.81461492e-09 
 7.13934775e+07  6.58661115e-07  1.71368500e-09 
 7.55177045e+07  6.60111965e-07  1.61827483e-09 
 7.98801781e+07  6.61102225e-07  1.52807912e-09 
 8.44946611e+07  6.61641425e-07  1.44281022e-09 
 8.93757115e+07  6.61736842e-07  1.36219717e-09 
 9.45387283e+07  6.61393463e-07  1.28598481e-09 
 1.00000000e+08  6.60614018e-07  1.21393291e-09 
