 v-sweep         Vout           
-4.46500000e-04  6.70911564e-01 
-4.46499000e-04  6.71528842e-01 
-4.46498000e-04  6.71889187e-01 
-4.46497000e-04  6.72249536e-01 
-4.46496000e-04  6.72609980e-01 
-4.46495000e-04  6.72970521e-01 
-4.46494000e-04  6.73331158e-01 
-4.46493000e-04  6.73691891e-01 
-4.46492000e-04  6.74052719e-01 
-4.46491000e-04  6.74413644e-01 
-4.46490000e-04  6.74774664e-01 
-4.46489000e-04  6.75135780e-01 
-4.46488000e-04  6.75496992e-01 
-4.46487000e-04  6.75858299e-01 
-4.46486000e-04  6.76219702e-01 
-4.46485000e-04  6.76581200e-01 
-4.46484000e-04  6.76942794e-01 
-4.46483000e-04  6.77304482e-01 
-4.46482000e-04  6.77666266e-01 
-4.46481000e-04  6.78028145e-01 
-4.46480000e-04  6.78390119e-01 
-4.46479000e-04  6.78752187e-01 
-4.46478000e-04  6.79114351e-01 
-4.46477000e-04  6.79476610e-01 
-4.46476000e-04  6.79838963e-01 
-4.46475000e-04  6.80201411e-01 
-4.46474000e-04  6.80563953e-01 
-4.46473000e-04  6.80926590e-01 
-4.46472000e-04  6.81289321e-01 
-4.46471000e-04  6.81652147e-01 
-4.46470000e-04  6.82015067e-01 
-4.46469000e-04  6.82378081e-01 
-4.46468000e-04  6.82741189e-01 
-4.46467000e-04  6.83104391e-01 
-4.46466000e-04  6.83467687e-01 
-4.46465000e-04  6.83831077e-01 
-4.46464000e-04  6.84194561e-01 
-4.46463000e-04  6.84558138e-01 
-4.46462000e-04  6.84921810e-01 
-4.46461000e-04  6.85285574e-01 
-4.46460000e-04  6.85649433e-01 
-4.46459000e-04  6.86013384e-01 
-4.46458000e-04  6.86377429e-01 
-4.46457000e-04  6.86741568e-01 
-4.46456000e-04  6.87105799e-01 
-4.46455000e-04  6.87470124e-01 
-4.46454000e-04  6.87834542e-01 
-4.46453000e-04  6.88199053e-01 
-4.46452000e-04  6.88563656e-01 
-4.46451000e-04  6.88928353e-01 
-4.46450000e-04  6.89293142e-01 
-4.46449000e-04  6.89658024e-01 
-4.46448000e-04  6.90022998e-01 
-4.46447000e-04  6.90388065e-01 
-4.46446000e-04  6.90753225e-01 
-4.46445000e-04  6.91118477e-01 
-4.46444000e-04  6.91483821e-01 
-4.46443000e-04  6.91849258e-01 
-4.46442000e-04  6.92214786e-01 
-4.46441000e-04  6.92580407e-01 
-4.46440000e-04  6.92946120e-01 
-4.46439000e-04  6.93311924e-01 
-4.46438000e-04  6.93677821e-01 
-4.46437000e-04  6.94043809e-01 
-4.46436000e-04  6.94409889e-01 
-4.46435000e-04  6.94776061e-01 
-4.46434000e-04  6.95142324e-01 
-4.46433000e-04  6.95508679e-01 
-4.46432000e-04  6.95875125e-01 
-4.46431000e-04  6.96241662e-01 
-4.46430000e-04  6.96608291e-01 
-4.46429000e-04  6.96975011e-01 
-4.46428000e-04  6.97341822e-01 
-4.46427000e-04  6.97708724e-01 
-4.46426000e-04  6.98075717e-01 
-4.46425000e-04  6.98442801e-01 
-4.46424000e-04  6.98809976e-01 
-4.46423000e-04  6.99177241e-01 
-4.46422000e-04  6.99544598e-01 
-4.46421000e-04  6.99912045e-01 
-4.46420000e-04  7.00279582e-01 
-4.46419000e-04  7.00647210e-01 
-4.46418000e-04  7.01014928e-01 
-4.46417000e-04  7.01382736e-01 
-4.46416000e-04  7.01750635e-01 
-4.46415000e-04  7.02118624e-01 
-4.46414000e-04  7.02486703e-01 
-4.46413000e-04  7.02854872e-01 
-4.46412000e-04  7.03223130e-01 
-4.46411000e-04  7.03591479e-01 
-4.46410000e-04  7.03959918e-01 
-4.46409000e-04  7.04328446e-01 
-4.46408000e-04  7.04697064e-01 
-4.46407000e-04  7.05065771e-01 
-4.46406000e-04  7.05434568e-01 
-4.46405000e-04  7.05803454e-01 
-4.46404000e-04  7.06172430e-01 
-4.46403000e-04  7.06541495e-01 
-4.46402000e-04  7.06910649e-01 
-4.46401000e-04  7.07279892e-01 
-4.46400000e-04  7.07649224e-01 
-4.46399000e-04  7.08018646e-01 
-4.46398000e-04  7.08388155e-01 
-4.46397000e-04  7.08757755e-01 
-4.46396000e-04  7.09127442e-01 
-4.46395000e-04  7.09497218e-01 
-4.46394000e-04  7.09867083e-01 
-4.46393000e-04  7.10237037e-01 
-4.46392000e-04  7.10607079e-01 
-4.46391000e-04  7.10977209e-01 
-4.46390000e-04  7.11347427e-01 
-4.46389000e-04  7.11717734e-01 
-4.46388000e-04  7.12088129e-01 
-4.46387000e-04  7.12458612e-01 
-4.46386000e-04  7.12829183e-01 
-4.46385000e-04  7.13199842e-01 
-4.46384000e-04  7.13570589e-01 
-4.46383000e-04  7.13941424e-01 
-4.46382000e-04  7.14312346e-01 
-4.46381000e-04  7.14683356e-01 
-4.46380000e-04  7.15054453e-01 
-4.46379000e-04  7.15425638e-01 
-4.46378000e-04  7.15796911e-01 
-4.46377000e-04  7.16168270e-01 
-4.46376000e-04  7.16539718e-01 
-4.46375000e-04  7.16911252e-01 
-4.46374000e-04  7.17282873e-01 
-4.46373000e-04  7.17654581e-01 
-4.46372000e-04  7.18026377e-01 
-4.46371000e-04  7.18398259e-01 
-4.46370000e-04  7.18770228e-01 
-4.46369000e-04  7.19142284e-01 
-4.46368000e-04  7.19514427e-01 
-4.46367000e-04  7.19886656e-01 
-4.46366000e-04  7.20258971e-01 
-4.46365000e-04  7.20631374e-01 
-4.46364000e-04  7.21003862e-01 
-4.46363000e-04  7.21376437e-01 
-4.46362000e-04  7.21749098e-01 
-4.46361000e-04  7.22121845e-01 
-4.46360000e-04  7.22494678e-01 
-4.46359000e-04  7.22867598e-01 
-4.46358000e-04  7.23240603e-01 
-4.46357000e-04  7.23613694e-01 
-4.46356000e-04  7.23986871e-01 
-4.46355000e-04  7.24360134e-01 
-4.46354000e-04  7.24733482e-01 
-4.46353000e-04  7.25106915e-01 
-4.46352000e-04  7.25480435e-01 
-4.46351000e-04  7.25854040e-01 
-4.46350000e-04  7.26227730e-01 
-4.46349000e-04  7.26601505e-01 
-4.46348000e-04  7.26975365e-01 
-4.46347000e-04  7.27349311e-01 
-4.46346000e-04  7.27723342e-01 
-4.46345000e-04  7.28097458e-01 
-4.46344000e-04  7.28471659e-01 
-4.46343000e-04  7.28845944e-01 
-4.46342000e-04  7.29220314e-01 
-4.46341000e-04  7.29594769e-01 
-4.46340000e-04  7.29969309e-01 
-4.46339000e-04  7.30343933e-01 
-4.46338000e-04  7.30718642e-01 
-4.46337000e-04  7.31093435e-01 
-4.46336000e-04  7.31468312e-01 
-4.46335000e-04  7.31843274e-01 
-4.46334000e-04  7.32218319e-01 
-4.46333000e-04  7.32593449e-01 
-4.46332000e-04  7.32968663e-01 
-4.46331000e-04  7.33343961e-01 
-4.46330000e-04  7.33719343e-01 
-4.46329000e-04  7.34094808e-01 
-4.46328000e-04  7.34470357e-01 
-4.46327000e-04  7.34845990e-01 
-4.46326000e-04  7.35221706e-01 
-4.46325000e-04  7.35597507e-01 
-4.46324000e-04  7.35973390e-01 
-4.46323000e-04  7.36349357e-01 
-4.46322000e-04  7.36725407e-01 
-4.46321000e-04  7.37101541e-01 
-4.46320000e-04  7.37477757e-01 
-4.46319000e-04  7.37854057e-01 
-4.46318000e-04  7.38230439e-01 
-4.46317000e-04  7.38606905e-01 
-4.46316000e-04  7.38983453e-01 
-4.46315000e-04  7.39360084e-01 
-4.46314000e-04  7.39736798e-01 
-4.46313000e-04  7.40113594e-01 
-4.46312000e-04  7.40490474e-01 
-4.46311000e-04  7.40867435e-01 
-4.46310000e-04  7.41244479e-01 
-4.46309000e-04  7.41621605e-01 
-4.46308000e-04  7.41998814e-01 
-4.46307000e-04  7.42376105e-01 
