 time            v(in)           v(out)         
 1.00010000e-07 -1.00000000e+00 -8.33309243e-01 
 1.00010665e-07 -1.00000000e+00 -8.33307928e-01 
 1.00011995e-07 -1.00000000e+00 -8.33305298e-01 
 1.00014655e-07 -1.00000000e+00 -8.33300038e-01 
 1.00019975e-07 -1.00000000e+00 -8.33289519e-01 
 1.00030614e-07 -1.00000000e+00 -8.33268480e-01 
 1.00051894e-07 -1.00000000e+00 -8.33226403e-01 
 1.00094453e-07 -1.00000000e+00 -8.33142249e-01 
 1.00179570e-07 -1.00000000e+00 -8.32973941e-01 
 1.00349805e-07 -1.00000000e+00 -8.32637325e-01 
 1.00690275e-07 -1.00000000e+00 -8.31964100e-01 
 1.01371216e-07 -1.00000000e+00 -8.30617668e-01 
 1.02733096e-07 -1.00000000e+00 -8.27924886e-01 
 1.04233096e-07 -1.00000000e+00 -8.24959132e-01 
 1.05733096e-07 -1.00000000e+00 -8.21993508e-01 
 1.07233096e-07 -1.00000000e+00 -8.19028015e-01 
 1.08733096e-07 -1.00000000e+00 -8.16062652e-01 
 1.10233096e-07 -1.00000000e+00 -8.13097419e-01 
 1.11733096e-07 -1.00000000e+00 -8.10132317e-01 
 1.13233096e-07 -1.00000000e+00 -8.07167345e-01 
 1.14733096e-07 -1.00000000e+00 -8.04202504e-01 
 1.16233096e-07 -1.00000000e+00 -8.01237793e-01 
 1.17733096e-07 -1.00000000e+00 -7.98273213e-01 
 1.19233096e-07 -1.00000000e+00 -7.95308762e-01 
 1.20733096e-07 -1.00000000e+00 -7.92344443e-01 
 1.22233096e-07 -1.00000000e+00 -7.89380253e-01 
 1.23733096e-07 -1.00000000e+00 -7.86416195e-01 
 1.25233096e-07 -1.00000000e+00 -7.83452266e-01 
 1.26733096e-07 -1.00000000e+00 -7.80488468e-01 
 1.28233096e-07 -1.00000000e+00 -7.77524800e-01 
 1.29733096e-07 -1.00000000e+00 -7.74561263e-01 
 1.31233096e-07 -1.00000000e+00 -7.71597856e-01 
 1.32733096e-07 -1.00000000e+00 -7.68634579e-01 
 1.34233096e-07 -1.00000000e+00 -7.65671432e-01 
 1.35733096e-07 -1.00000000e+00 -7.62708416e-01 
 1.37233096e-07 -1.00000000e+00 -7.59745531e-01 
 1.38733096e-07 -1.00000000e+00 -7.56782775e-01 
 1.40233096e-07 -1.00000000e+00 -7.53820150e-01 
 1.41733096e-07 -1.00000000e+00 -7.50857655e-01 
 1.43233096e-07 -1.00000000e+00 -7.47895291e-01 
 1.44733096e-07 -1.00000000e+00 -7.44933057e-01 
 1.46233096e-07 -1.00000000e+00 -7.41970953e-01 
 1.47733096e-07 -1.00000000e+00 -7.39008979e-01 
 1.49233096e-07 -1.00000000e+00 -7.36047136e-01 
 1.50733096e-07 -1.00000000e+00 -7.33085423e-01 
 1.52233096e-07 -1.00000000e+00 -7.30123840e-01 
 1.53733096e-07 -1.00000000e+00 -7.27162388e-01 
 1.55233096e-07 -1.00000000e+00 -7.24201066e-01 
 1.56733096e-07 -1.00000000e+00 -7.21239874e-01 
 1.58233096e-07 -1.00000000e+00 -7.18278812e-01 
 1.59733096e-07 -1.00000000e+00 -7.15317881e-01 
 1.61233096e-07 -1.00000000e+00 -7.12357079e-01 
 1.62733096e-07 -1.00000000e+00 -7.09396408e-01 
 1.64233096e-07 -1.00000000e+00 -7.06435868e-01 
 1.65733096e-07 -1.00000000e+00 -7.03475457e-01 
 1.67233096e-07 -1.00000000e+00 -7.00515177e-01 
 1.68733096e-07 -1.00000000e+00 -6.97555027e-01 
 1.70233096e-07 -1.00000000e+00 -6.94595007e-01 
 1.71733096e-07 -1.00000000e+00 -6.91635117e-01 
 1.73233096e-07 -1.00000000e+00 -6.88675358e-01 
 1.74733096e-07 -1.00000000e+00 -6.85715728e-01 
 1.76233096e-07 -1.00000000e+00 -6.82756229e-01 
 1.77733096e-07 -1.00000000e+00 -6.79796860e-01 
 1.79233096e-07 -1.00000000e+00 -6.76837622e-01 
 1.80733096e-07 -1.00000000e+00 -6.73878513e-01 
 1.82233096e-07 -1.00000000e+00 -6.70919535e-01 
 1.83733096e-07 -1.00000000e+00 -6.67960686e-01 
 1.85233096e-07 -1.00000000e+00 -6.65001968e-01 
 1.86733096e-07 -1.00000000e+00 -6.62043380e-01 
 1.88233096e-07 -1.00000000e+00 -6.59084922e-01 
 1.89733096e-07 -1.00000000e+00 -6.56126595e-01 
 1.91233096e-07 -1.00000000e+00 -6.53168397e-01 
 1.92733096e-07 -1.00000000e+00 -6.50210329e-01 
 1.94233096e-07 -1.00000000e+00 -6.47252392e-01 
 1.95733096e-07 -1.00000000e+00 -6.44294585e-01 
 1.97233096e-07 -1.00000000e+00 -6.41336908e-01 
 1.98733096e-07 -1.00000000e+00 -6.38379361e-01 
 2.00233096e-07 -1.00000000e+00 -6.35421944e-01 
 2.01733096e-07 -1.00000000e+00 -6.32464657e-01 
 2.03233096e-07 -1.00000000e+00 -6.29507500e-01 
 2.04733096e-07 -1.00000000e+00 -6.26550473e-01 
 2.06233096e-07 -1.00000000e+00 -6.23593576e-01 
 2.07733096e-07 -1.00000000e+00 -6.20636810e-01 
 2.09233096e-07 -1.00000000e+00 -6.17680173e-01 
 2.10733096e-07 -1.00000000e+00 -6.14723667e-01 
 2.12233096e-07 -1.00000000e+00 -6.11767290e-01 
 2.13733096e-07 -1.00000000e+00 -6.08811044e-01 
 2.15233096e-07 -1.00000000e+00 -6.05854928e-01 
 2.16733096e-07 -1.00000000e+00 -6.02898941e-01 
 2.18233096e-07 -1.00000000e+00 -5.99943085e-01 
 2.19733096e-07 -1.00000000e+00 -5.96987359e-01 
 2.21233096e-07 -1.00000000e+00 -5.94031762e-01 
 2.22733096e-07 -1.00000000e+00 -5.91076296e-01 
 2.24233096e-07 -1.00000000e+00 -5.88120960e-01 
 2.25733096e-07 -1.00000000e+00 -5.85165753e-01 
 2.27233096e-07 -1.00000000e+00 -5.82210677e-01 
 2.28733096e-07 -1.00000000e+00 -5.79255731e-01 
 2.30233096e-07 -1.00000000e+00 -5.76300914e-01 
 2.31733096e-07 -1.00000000e+00 -5.73346228e-01 
 2.33233096e-07 -1.00000000e+00 -5.70391671e-01 
 2.34733096e-07 -1.00000000e+00 -5.67437245e-01 
 2.36233096e-07 -1.00000000e+00 -5.64482948e-01 
 2.37733096e-07 -1.00000000e+00 -5.61528782e-01 
 2.39233096e-07 -1.00000000e+00 -5.58574745e-01 
 2.40733096e-07 -1.00000000e+00 -5.55620839e-01 
 2.42233096e-07 -1.00000000e+00 -5.52667062e-01 
 2.43733096e-07 -1.00000000e+00 -5.49713415e-01 
 2.45233096e-07 -1.00000000e+00 -5.46759898e-01 
 2.46733096e-07 -1.00000000e+00 -5.43806511e-01 
 2.48233096e-07 -1.00000000e+00 -5.40853254e-01 
 2.49733096e-07 -1.00000000e+00 -5.37900127e-01 
 2.51233096e-07 -1.00000000e+00 -5.34947129e-01 
 2.52733096e-07 -1.00000000e+00 -5.31994262e-01 
 2.54233096e-07 -1.00000000e+00 -5.29041525e-01 
 2.55733096e-07 -1.00000000e+00 -5.26088917e-01 
 2.57233096e-07 -1.00000000e+00 -5.23136439e-01 
 2.58733096e-07 -1.00000000e+00 -5.20184091e-01 
 2.60233096e-07 -1.00000000e+00 -5.17231873e-01 
 2.61733096e-07 -1.00000000e+00 -5.14279785e-01 
 2.63233096e-07 -1.00000000e+00 -5.11327827e-01 
 2.64733096e-07 -1.00000000e+00 -5.08375998e-01 
 2.66233096e-07 -1.00000000e+00 -5.05424300e-01 
 2.67733096e-07 -1.00000000e+00 -5.02472731e-01 
 2.69233096e-07 -1.00000000e+00 -4.99521292e-01 
 2.70733096e-07 -1.00000000e+00 -4.96569983e-01 
 2.72233096e-07 -1.00000000e+00 -4.93618803e-01 
 2.73733096e-07 -1.00000000e+00 -4.90667754e-01 
 2.75233096e-07 -1.00000000e+00 -4.87716834e-01 
 2.76733096e-07 -1.00000000e+00 -4.84766044e-01 
 2.78233096e-07 -1.00000000e+00 -4.81815384e-01 
 2.79733096e-07 -1.00000000e+00 -4.78864854e-01 
 2.81233096e-07 -1.00000000e+00 -4.75914453e-01 
 2.82733096e-07 -1.00000000e+00 -4.72964182e-01 
 2.84233096e-07 -1.00000000e+00 -4.70014041e-01 
 2.85733096e-07 -1.00000000e+00 -4.67064030e-01 
 2.87233096e-07 -1.00000000e+00 -4.64114148e-01 
 2.88733096e-07 -1.00000000e+00 -4.61164397e-01 
 2.90233096e-07 -1.00000000e+00 -4.58214775e-01 
 2.91733096e-07 -1.00000000e+00 -4.55265282e-01 
 2.93233096e-07 -1.00000000e+00 -4.52315920e-01 
 2.94733096e-07 -1.00000000e+00 -4.49366687e-01 
 2.96233096e-07 -1.00000000e+00 -4.46417584e-01 
 2.97733096e-07 -1.00000000e+00 -4.43468611e-01 
 2.99233096e-07 -1.00000000e+00 -4.40519767e-01 
 3.00733096e-07 -1.00000000e+00 -4.37571053e-01 
 3.02233096e-07 -1.00000000e+00 -4.34622469e-01 
 3.03733096e-07 -1.00000000e+00 -4.31674014e-01 
 3.05233096e-07 -1.00000000e+00 -4.28725690e-01 
 3.06733096e-07 -1.00000000e+00 -4.25777495e-01 
 3.08233096e-07 -1.00000000e+00 -4.22829429e-01 
 3.09733096e-07 -1.00000000e+00 -4.19881493e-01 
 3.11233096e-07 -1.00000000e+00 -4.16933687e-01 
 3.12733096e-07 -1.00000000e+00 -4.13986011e-01 
 3.14233096e-07 -1.00000000e+00 -4.11038464e-01 
 3.15733096e-07 -1.00000000e+00 -4.08091047e-01 
 3.17233096e-07 -1.00000000e+00 -4.05143759e-01 
 3.18733096e-07 -1.00000000e+00 -4.02196601e-01 
 3.20233096e-07 -1.00000000e+00 -3.99249573e-01 
 3.21733096e-07 -1.00000000e+00 -3.96302675e-01 
 3.23233096e-07 -1.00000000e+00 -3.93355906e-01 
 3.24733096e-07 -1.00000000e+00 -3.90409266e-01 
 3.26233096e-07 -1.00000000e+00 -3.87462756e-01 
 3.27733096e-07 -1.00000000e+00 -3.84516376e-01 
 3.29233096e-07 -1.00000000e+00 -3.81570126e-01 
 3.30733096e-07 -1.00000000e+00 -3.78624005e-01 
 3.32233096e-07 -1.00000000e+00 -3.75678013e-01 
 3.33733096e-07 -1.00000000e+00 -3.72732152e-01 
 3.35233096e-07 -1.00000000e+00 -3.69786419e-01 
 3.36733096e-07 -1.00000000e+00 -3.66840817e-01 
 3.38233096e-07 -1.00000000e+00 -3.63895344e-01 
 3.39733096e-07 -1.00000000e+00 -3.60950000e-01 
 3.41233096e-07 -1.00000000e+00 -3.58004786e-01 
 3.42733096e-07 -1.00000000e+00 -3.55059702e-01 
 3.44233096e-07 -1.00000000e+00 -3.52114747e-01 
 3.45733096e-07 -1.00000000e+00 -3.49169922e-01 
 3.47233096e-07 -1.00000000e+00 -3.46225226e-01 
 3.48733096e-07 -1.00000000e+00 -3.43280660e-01 
 3.50233096e-07 -1.00000000e+00 -3.40336223e-01 
 3.51733096e-07 -1.00000000e+00 -3.37391916e-01 
 3.53233096e-07 -1.00000000e+00 -3.34447738e-01 
 3.54733096e-07 -1.00000000e+00 -3.31503690e-01 
 3.56233096e-07 -1.00000000e+00 -3.28559771e-01 
 3.57733096e-07 -1.00000000e+00 -3.25615982e-01 
 3.59233096e-07 -1.00000000e+00 -3.22672322e-01 
 3.60733096e-07 -1.00000000e+00 -3.19728792e-01 
 3.62233096e-07 -1.00000000e+00 -3.16785391e-01 
 3.63733096e-07 -1.00000000e+00 -3.13842120e-01 
 3.65233096e-07 -1.00000000e+00 -3.10898978e-01 
 3.66733096e-07 -1.00000000e+00 -3.07955965e-01 
 3.68233096e-07 -1.00000000e+00 -3.05013082e-01 
 3.69733096e-07 -1.00000000e+00 -3.02070329e-01 
 3.71233096e-07 -1.00000000e+00 -2.99127705e-01 
 3.72733096e-07 -1.00000000e+00 -2.96185210e-01 
 3.74233096e-07 -1.00000000e+00 -2.93242845e-01 
 3.75733096e-07 -1.00000000e+00 -2.90300609e-01 
 3.77233096e-07 -1.00000000e+00 -2.87358503e-01 
 3.78733096e-07 -1.00000000e+00 -2.84416526e-01 
 3.80233096e-07 -1.00000000e+00 -2.81474679e-01 
 3.81733096e-07 -1.00000000e+00 -2.78532960e-01 
 3.83233096e-07 -1.00000000e+00 -2.75591372e-01 
 3.84733096e-07 -1.00000000e+00 -2.72649912e-01 
 3.86233096e-07 -1.00000000e+00 -2.69708582e-01 
 3.87733096e-07 -1.00000000e+00 -2.66767382e-01 
 3.89233096e-07 -1.00000000e+00 -2.63826311e-01 
 3.90733096e-07 -1.00000000e+00 -2.60885369e-01 
 3.92233096e-07 -1.00000000e+00 -2.57944556e-01 
 3.93733096e-07 -1.00000000e+00 -2.55003873e-01 
 3.95233096e-07 -1.00000000e+00 -2.52063319e-01 
 3.96733096e-07 -1.00000000e+00 -2.49122895e-01 
 3.98233096e-07 -1.00000000e+00 -2.46182600e-01 
 3.99733096e-07 -1.00000000e+00 -2.43242434e-01 
 4.01233096e-07 -1.00000000e+00 -2.40302398e-01 
 4.02733096e-07 -1.00000000e+00 -2.37362491e-01 
 4.04233096e-07 -1.00000000e+00 -2.34422713e-01 
 4.05733096e-07 -1.00000000e+00 -2.31483064e-01 
 4.07233096e-07 -1.00000000e+00 -2.28543545e-01 
 4.08733096e-07 -1.00000000e+00 -2.25604155e-01 
 4.10233096e-07 -1.00000000e+00 -2.22664895e-01 
 4.11733096e-07 -1.00000000e+00 -2.19725763e-01 
 4.13233096e-07 -1.00000000e+00 -2.16786761e-01 
 4.14733096e-07 -1.00000000e+00 -2.13847889e-01 
 4.16233096e-07 -1.00000000e+00 -2.10909145e-01 
 4.17733096e-07 -1.00000000e+00 -2.07970531e-01 
 4.19233096e-07 -1.00000000e+00 -2.05032046e-01 
 4.20733096e-07 -1.00000000e+00 -2.02093690e-01 
 4.22233096e-07 -1.00000000e+00 -1.99155464e-01 
 4.23733096e-07 -1.00000000e+00 -1.96217367e-01 
 4.25233096e-07 -1.00000000e+00 -1.93279399e-01 
 4.26733096e-07 -1.00000000e+00 -1.90341560e-01 
 4.28233096e-07 -1.00000000e+00 -1.87403851e-01 
 4.29733096e-07 -1.00000000e+00 -1.84466271e-01 
 4.31233096e-07 -1.00000000e+00 -1.81528820e-01 
 4.32733096e-07 -1.00000000e+00 -1.78591498e-01 
 4.34233096e-07 -1.00000000e+00 -1.75654305e-01 
 4.35733096e-07 -1.00000000e+00 -1.72717242e-01 
 4.37233096e-07 -1.00000000e+00 -1.69780308e-01 
 4.38733096e-07 -1.00000000e+00 -1.66843502e-01 
 4.40233096e-07 -1.00000000e+00 -1.63906827e-01 
 4.41733096e-07 -1.00000000e+00 -1.60970280e-01 
 4.43233096e-07 -1.00000000e+00 -1.58033863e-01 
 4.44733096e-07 -1.00000000e+00 -1.55097574e-01 
 4.46233096e-07 -1.00000000e+00 -1.52161415e-01 
 4.47733096e-07 -1.00000000e+00 -1.49225385e-01 
 4.49233096e-07 -1.00000000e+00 -1.46289484e-01 
 4.50733096e-07 -1.00000000e+00 -1.43353713e-01 
 4.52233096e-07 -1.00000000e+00 -1.40418070e-01 
 4.53733096e-07 -1.00000000e+00 -1.37482557e-01 
 4.55233096e-07 -1.00000000e+00 -1.34547172e-01 
 4.56733096e-07 -1.00000000e+00 -1.31611917e-01 
 4.58233096e-07 -1.00000000e+00 -1.28676791e-01 
 4.59733096e-07 -1.00000000e+00 -1.25741794e-01 
 4.61233096e-07 -1.00000000e+00 -1.22806926e-01 
 4.62733096e-07 -1.00000000e+00 -1.19872188e-01 
 4.64233096e-07 -1.00000000e+00 -1.16937578e-01 
 4.65733096e-07 -1.00000000e+00 -1.14003098e-01 
 4.67233096e-07 -1.00000000e+00 -1.11068746e-01 
 4.68733096e-07 -1.00000000e+00 -1.08134524e-01 
 4.70233096e-07 -1.00000000e+00 -1.05200431e-01 
 4.71733096e-07 -1.00000000e+00 -1.02266466e-01 
 4.73233096e-07 -1.00000000e+00 -9.93326312e-02 
 4.74733096e-07 -1.00000000e+00 -9.63989252e-02 
 4.76233096e-07 -1.00000000e+00 -9.34653482e-02 
 4.77733096e-07 -1.00000000e+00 -9.05319003e-02 
 4.79233096e-07 -1.00000000e+00 -8.75985814e-02 
 4.80733096e-07 -1.00000000e+00 -8.46653916e-02 
 4.82233096e-07 -1.00000000e+00 -8.17323308e-02 
 4.83733096e-07 -1.00000000e+00 -7.87993990e-02 
 4.85233096e-07 -1.00000000e+00 -7.58665963e-02 
 4.86733096e-07 -1.00000000e+00 -7.29339226e-02 
 4.88233096e-07 -1.00000000e+00 -7.00013780e-02 
 4.89733096e-07 -1.00000000e+00 -6.70689623e-02 
 4.91233096e-07 -1.00000000e+00 -6.41366757e-02 
 4.92733096e-07 -1.00000000e+00 -6.12045180e-02 
 4.94233096e-07 -1.00000000e+00 -5.82724894e-02 
 4.95733096e-07 -1.00000000e+00 -5.53405898e-02 
 4.97233096e-07 -1.00000000e+00 -5.24088192e-02 
 4.98733096e-07 -1.00000000e+00 -4.94771775e-02 
 5.00233096e-07 -1.00000000e+00 -4.65456649e-02 
 5.01733096e-07 -1.00000000e+00 -4.36142812e-02 
 5.03233096e-07 -1.00000000e+00 -4.06830265e-02 
 5.04733096e-07 -1.00000000e+00 -3.77519008e-02 
 5.06233096e-07 -1.00000000e+00 -3.48209041e-02 
 5.07733096e-07 -1.00000000e+00 -3.18900363e-02 
 5.09233096e-07 -1.00000000e+00 -2.89592975e-02 
 5.10733096e-07 -1.00000000e+00 -2.60286877e-02 
 5.12233096e-07 -1.00000000e+00 -2.30982068e-02 
 5.13733096e-07 -1.00000000e+00 -2.01678549e-02 
 5.15233096e-07 -1.00000000e+00 -1.72376319e-02 
 5.16733096e-07 -1.00000000e+00 -1.43075379e-02 
 5.18233096e-07 -1.00000000e+00 -1.13775728e-02 
 5.19733096e-07 -1.00000000e+00 -8.44773671e-03 
 5.21233096e-07 -1.00000000e+00 -5.51802952e-03 
 5.22733096e-07 -1.00000000e+00 -2.58845126e-03 
 5.24233096e-07 -1.00000000e+00  3.40998055e-04 
 5.25733096e-07 -1.00000000e+00  3.27031844e-03 
 5.27233096e-07 -1.00000000e+00  6.19950990e-03 
 5.28733096e-07 -1.00000000e+00  9.12857243e-03 
 5.30233096e-07 -1.00000000e+00  1.20575060e-02 
 5.31733096e-07 -1.00000000e+00  1.49863107e-02 
 5.33233096e-07 -1.00000000e+00  1.79149865e-02 
 5.34733096e-07 -1.00000000e+00  2.08435333e-02 
 5.36233096e-07 -1.00000000e+00  2.37719512e-02 
 5.37733096e-07 -1.00000000e+00  2.67002402e-02 
 5.39233096e-07 -1.00000000e+00  2.96284002e-02 
 5.40733096e-07 -1.00000000e+00  3.25564314e-02 
 5.42233096e-07 -1.00000000e+00  3.54843336e-02 
 5.43733096e-07 -1.00000000e+00  3.84121069e-02 
 5.45233096e-07 -1.00000000e+00  4.13397513e-02 
 5.46733096e-07 -1.00000000e+00  4.42672668e-02 
 5.48233096e-07 -1.00000000e+00  4.71946533e-02 
 5.49733096e-07 -1.00000000e+00  5.01219110e-02 
 5.51233096e-07 -1.00000000e+00  5.30490397e-02 
 5.52733096e-07 -1.00000000e+00  5.59760395e-02 
 5.54233096e-07 -1.00000000e+00  5.89029103e-02 
 5.55733096e-07 -1.00000000e+00  6.18296522e-02 
 5.57233096e-07 -1.00000000e+00  6.47562652e-02 
 5.58733096e-07 -1.00000000e+00  6.76827493e-02 
 5.60233096e-07 -1.00000000e+00  7.06091044e-02 
 5.61733096e-07 -1.00000000e+00  7.35353306e-02 
 5.63233096e-07 -1.00000000e+00  7.64614278e-02 
 5.64733096e-07 -1.00000000e+00  7.93873961e-02 
 5.66233096e-07 -1.00000000e+00  8.23132354e-02 
 5.67733096e-07 -1.00000000e+00  8.52389458e-02 
 5.69233096e-07 -1.00000000e+00  8.81645272e-02 
 5.70733096e-07 -1.00000000e+00  9.10899796e-02 
 5.72233096e-07 -1.00000000e+00  9.40153030e-02 
 5.73733096e-07 -1.00000000e+00  9.69404975e-02 
 5.75233096e-07 -1.00000000e+00  9.98655629e-02 
 5.76733096e-07 -1.00000000e+00  1.02790499e-01 
 5.78233096e-07 -1.00000000e+00  1.05715307e-01 
 5.79733096e-07 -1.00000000e+00  1.08639985e-01 
 5.81233096e-07 -1.00000000e+00  1.11564534e-01 
 5.82733096e-07 -1.00000000e+00  1.14488955e-01 
 5.84233096e-07 -1.00000000e+00  1.17413246e-01 
 5.85733096e-07 -1.00000000e+00  1.20337408e-01 
 5.87233096e-07 -1.00000000e+00  1.23261441e-01 
 5.88733096e-07 -1.00000000e+00  1.26185345e-01 
 5.90233096e-07 -1.00000000e+00  1.29109120e-01 
 5.91733096e-07 -1.00000000e+00  1.32032766e-01 
 5.93233096e-07 -1.00000000e+00  1.34956282e-01 
 5.94733096e-07 -1.00000000e+00  1.37879669e-01 
 5.96233096e-07 -1.00000000e+00  1.40802928e-01 
 5.97733096e-07 -1.00000000e+00  1.43726056e-01 
 5.99233096e-07 -1.00000000e+00  1.46649056e-01 
 6.00733096e-07 -1.00000000e+00  1.49571926e-01 
 6.02233096e-07 -1.00000000e+00  1.52494668e-01 
 6.03733096e-07 -1.00000000e+00  1.55417279e-01 
 6.05233096e-07 -1.00000000e+00  1.58339762e-01 
 6.06733096e-07 -1.00000000e+00  1.61262115e-01 
 6.08233096e-07 -1.00000000e+00  1.64184338e-01 
 6.09733096e-07 -1.00000000e+00  1.67106432e-01 
 6.11233096e-07 -1.00000000e+00  1.70028397e-01 
 6.12733096e-07 -1.00000000e+00  1.72950232e-01 
 6.14233096e-07 -1.00000000e+00  1.75871938e-01 
 6.15733096e-07 -1.00000000e+00  1.78793514e-01 
 6.17233096e-07 -1.00000000e+00  1.81714960e-01 
 6.18733096e-07 -1.00000000e+00  1.84636277e-01 
 6.20233096e-07 -1.00000000e+00  1.87557464e-01 
 6.21733096e-07 -1.00000000e+00  1.90478521e-01 
 6.23233096e-07 -1.00000000e+00  1.93399448e-01 
 6.24733096e-07 -1.00000000e+00  1.96320246e-01 
 6.26233096e-07 -1.00000000e+00  1.99240913e-01 
 6.27733096e-07 -1.00000000e+00  2.02161451e-01 
 6.29233096e-07 -1.00000000e+00  2.05081858e-01 
 6.30733096e-07 -1.00000000e+00  2.08002135e-01 
 6.32233096e-07 -1.00000000e+00  2.10922282e-01 
 6.33733096e-07 -1.00000000e+00  2.13842299e-01 
 6.35233096e-07 -1.00000000e+00  2.16762186e-01 
 6.36733096e-07 -1.00000000e+00  2.19681941e-01 
 6.38233096e-07 -1.00000000e+00  2.22601567e-01 
 6.39733096e-07 -1.00000000e+00  2.25521062e-01 
 6.41233096e-07 -1.00000000e+00  2.28440426e-01 
 6.42733096e-07 -1.00000000e+00  2.31359659e-01 
 6.44233096e-07 -1.00000000e+00  2.34278762e-01 
 6.45733096e-07 -1.00000000e+00  2.37197733e-01 
 6.47233096e-07 -1.00000000e+00  2.40116573e-01 
 6.48733096e-07 -1.00000000e+00  2.43035282e-01 
 6.50233096e-07 -1.00000000e+00  2.45953860e-01 
 6.51733096e-07 -1.00000000e+00  2.48872306e-01 
 6.53233096e-07 -1.00000000e+00  2.51790621e-01 
