 @n1a[id]        @N1a[Id]        @N1a[Ispec]     @N1a[IC]        @N1a[Vdsat]     @N1a[n0]        @N1a[gm]        @N1a[gms]       @N1a[gds]       @N1a[gmbs]      @N1a[Rn]        @N1a[Vnth]      @N1a[gamman]    @N1a[Vnfl]     
 2.49547604e-07  2.49547604e-07  2.85586942e-06  8.74140144e-02  1.18754067e-01  1.27133121e+00  6.89300666e-06  8.89996257e-06  1.72187855e-08  1.98973712e-06  9.74085750e+04  4.01827458e-08  6.71437956e-01  2.05104598e-05 
 @n1a[id]        @N1b[Id]        @N1b[Ispec]     @N1b[IC]        @N1b[Vdsat]     @N1b[n0]        @N1b[gm]        @N1b[gms]       @N1b[gds]       @N1b[gmbs]      @N1b[Rn]        @N1b[Vnth]      @N1b[gamman]    @N1b[Vnfl]     
 2.49547604e-07  2.49547604e-07  2.85586942e-06  8.74140144e-02  1.18754067e-01  1.27133121e+00  6.89300666e-06  8.89996257e-06  1.72187855e-08  1.98973712e-06  9.74085750e+04  4.01827458e-08  6.71437956e-01  2.05104598e-05 
 @n1a[id]        @N2a[Id]        @N2a[Ispec]     @N2a[IC]        @N2a[Vdsat]     @N2a[n0]        @N2a[gm]        @N2a[gms]       @N2a[gds]       @N2a[gmbs]      @N2a[Rn]        @N2a[Vnth]      @N2a[gamman]    @N2a[Vnfl]     
 2.49547604e-07  2.49547604e-07  1.01906078e-08  2.45535555e+01  3.59789070e-01  1.30600131e+00  1.28214175e-06  1.73653653e-06  9.78158617e-10  4.53416621e-07  6.88896297e+05  1.06860682e-07  8.83262703e-01  6.46894213e-05 
 @n1a[id]        @N2b[Id]        @N2b[Ispec]     @N2b[IC]        @N2b[Vdsat]     @N2b[n0]        @N2b[gm]        @N2b[gms]       @N2b[gds]       @N2b[gmbs]      @N2b[Rn]        @N2b[Vnth]      @N2b[gamman]    @N2b[Vnfl]     
 2.49547604e-07  2.49547604e-07  1.01906078e-08  2.45535555e+01  3.59789070e-01  1.30600131e+00  1.28214175e-06  1.73653653e-06  9.78158617e-10  4.53416621e-07  6.88896297e+05  1.06860682e-07  8.83262703e-01  6.46894213e-05 
 @n1a[id]        @N2c[Id]        @N2c[Ispec]     @N2c[IC]        @N2c[Vdsat]     @N2c[n0]        @N2c[gm]        @N2c[gms]       @N2c[gds]       @N2c[gmbs]      @N2c[Rn]        @N2c[Vnth]      @N2c[gamman]    @N2c[Vnfl]     
 2.49547604e-07  2.49790862e-07  1.01990098e-08  2.45572972e+01  3.59808600e-01  1.30600131e+00  1.28338167e-06  1.73810073e-06  8.72527877e-10  4.53846541e-07  6.88192515e+05  1.06806083e-07  8.83213656e-01  6.46894213e-05 
