 frequency       AmagdB          Aphdeg         
 1.00000000e-01  1.03062183e+02 -7.58330117e-01 
 1.05776756e-01  1.03062092e+02 -8.02131431e-01 
 1.11887221e-01  1.03061991e+02 -8.48462017e-01 
 1.18350673e-01  1.03061878e+02 -8.97467800e-01 
 1.25187503e-01  1.03061751e+02 -9.49303097e-01 
 1.32419279e-01  1.03061609e+02 -1.00413110e+00 
 1.40068818e-01  1.03061451e+02 -1.06212438e+00 
 1.48160252e-01  1.03061274e+02 -1.12346542e+00 
 1.56719108e-01  1.03061075e+02 -1.18834717e+00 
 1.65772389e-01  1.03060853e+02 -1.25697366e+00 
 1.75348655e-01  1.03060605e+02 -1.32956061e+00 
 1.85478119e-01  1.03060327e+02 -1.40633608e+00 
 1.96192737e-01  1.03060016e+02 -1.48754118e+00 
 2.07526313e-01  1.03059668e+02 -1.57343079e+00 
 2.19514602e-01  1.03059279e+02 -1.66427432e+00 
 2.32195425e-01  1.03058843e+02 -1.76035655e+00 
 2.45608788e-01  1.03058356e+02 -1.86197842e+00 
 2.59797009e-01  1.03057811e+02 -1.96945798e+00 
 2.74804848e-01  1.03057201e+02 -2.08313126e+00 
 2.90679654e-01  1.03056519e+02 -2.20335330e+00 
 3.07471508e-01  1.03055756e+02 -2.33049913e+00 
 3.25233387e-01  1.03054903e+02 -2.46496485e+00 
 3.44021326e-01  1.03053948e+02 -2.60716873e+00 
 3.63894599e-01  1.03052880e+02 -2.75755237e+00 
 3.84915902e-01  1.03051685e+02 -2.91658190e+00 
 4.07151555e-01  1.03050349e+02 -3.08474919e+00 
 4.30671707e-01  1.03048854e+02 -3.26257315e+00 
 4.55550561e-01  1.03047182e+02 -3.45060104e+00 
 4.81866605e-01  1.03045312e+02 -3.64940981e+00 
 5.09702863e-01  1.03043221e+02 -3.85960745e+00 
 5.39147154e-01  1.03040883e+02 -4.08183440e+00 
 5.70292370e-01  1.03038268e+02 -4.31676492e+00 
 6.03236769e-01  1.03035344e+02 -4.56510846e+00 
 6.38084285e-01  1.03032075e+02 -4.82761106e+00 
 6.74944857e-01  1.03028420e+02 -5.10505666e+00 
 7.13934775e-01  1.03024334e+02 -5.39826833e+00 
 7.55177045e-01  1.03019767e+02 -5.70810947e+00 
 7.98801781e-01  1.03014663e+02 -6.03548487e+00 
