 time            v(inp)          v(out)         
 0.00000000e+00  9.00000000e-01  9.00445953e-01 
 1.10000000e-11  9.00000000e-01  9.00445953e-01 
 2.20000000e-11  9.00000000e-01  9.00445953e-01 
 4.40000000e-11  9.00000000e-01  9.00445953e-01 
 8.80000000e-11  9.00000000e-01  9.00445953e-01 
 1.76000000e-10  9.00000000e-01  9.00445953e-01 
 3.52000000e-10  9.00000000e-01  9.00445953e-01 
 7.04000000e-10  9.00000000e-01  9.00445953e-01 
 1.40800000e-09  9.00000000e-01  9.00445953e-01 
 2.50800000e-09  9.00000000e-01  9.00445953e-01 
 3.60800000e-09  9.00000000e-01  9.00445953e-01 
 4.70800000e-09  9.00000000e-01  9.00445953e-01 
 5.80800000e-09  9.00000000e-01  9.00445953e-01 
 6.90800000e-09  9.00000000e-01  9.00445953e-01 
 8.00800000e-09  9.00000000e-01  9.00445953e-01 
 9.10800000e-09  9.00000000e-01  9.00445953e-01 
 1.02080000e-08  9.00000000e-01  9.00445953e-01 
 1.13080000e-08  9.00000000e-01  9.00445953e-01 
 1.24080000e-08  9.00000000e-01  9.00445953e-01 
 1.35080000e-08  9.00000000e-01  9.00445953e-01 
 1.46080000e-08  9.00000000e-01  9.00445953e-01 
 1.57080000e-08  9.00000000e-01  9.00445953e-01 
 1.68080000e-08  9.00000000e-01  9.00445953e-01 
 1.79080000e-08  9.00000000e-01  9.00445953e-01 
 1.90080000e-08  9.00000000e-01  9.00445953e-01 
 2.01080000e-08  9.00000000e-01  9.00445953e-01 
 2.12080000e-08  9.00000000e-01  9.00445953e-01 
 2.23080000e-08  9.00000000e-01  9.00445953e-01 
 2.34080000e-08  9.00000000e-01  9.00445953e-01 
 2.45080000e-08  9.00000000e-01  9.00445953e-01 
 2.56080000e-08  9.00000000e-01  9.00445953e-01 
 2.67080000e-08  9.00000000e-01  9.00445953e-01 
 2.78080000e-08  9.00000000e-01  9.00445953e-01 
 2.89080000e-08  9.00000000e-01  9.00445953e-01 
 3.00080000e-08  9.00000000e-01  9.00445953e-01 
 3.11080000e-08  9.00000000e-01  9.00445953e-01 
 3.22080000e-08  9.00000000e-01  9.00445953e-01 
 3.33080000e-08  9.00000000e-01  9.00445953e-01 
 3.44080000e-08  9.00000000e-01  9.00445953e-01 
 3.55080000e-08  9.00000000e-01  9.00445953e-01 
 3.66080000e-08  9.00000000e-01  9.00445953e-01 
 3.77080000e-08  9.00000000e-01  9.00445953e-01 
 3.88080000e-08  9.00000000e-01  9.00445953e-01 
 3.99080000e-08  9.00000000e-01  9.00445953e-01 
 4.10080000e-08  9.00000000e-01  9.00445953e-01 
 4.21080000e-08  9.00000000e-01  9.00445953e-01 
 4.32080000e-08  9.00000000e-01  9.00445953e-01 
 4.43080000e-08  9.00000000e-01  9.00445953e-01 
 4.54080000e-08  9.00000000e-01  9.00445953e-01 
 4.65080000e-08  9.00000000e-01  9.00445953e-01 
 4.76080000e-08  9.00000000e-01  9.00445953e-01 
 4.87080000e-08  9.00000000e-01  9.00445953e-01 
 4.98080000e-08  9.00000000e-01  9.00445953e-01 
 5.09080000e-08  9.00000000e-01  9.00445953e-01 
 5.20080000e-08  9.00000000e-01  9.00445953e-01 
 5.31080000e-08  9.00000000e-01  9.00445953e-01 
 5.42080000e-08  9.00000000e-01  9.00445953e-01 
 5.53080000e-08  9.00000000e-01  9.00445953e-01 
 5.64080000e-08  9.00000000e-01  9.00445953e-01 
 5.75080000e-08  9.00000000e-01  9.00445953e-01 
 5.86080000e-08  9.00000000e-01  9.00445953e-01 
 5.97080000e-08  9.00000000e-01  9.00445953e-01 
 6.08080000e-08  9.00000000e-01  9.00445953e-01 
 6.19080000e-08  9.00000000e-01  9.00445953e-01 
 6.30080000e-08  9.00000000e-01  9.00445953e-01 
 6.41080000e-08  9.00000000e-01  9.00445953e-01 
 6.52080000e-08  9.00000000e-01  9.00445953e-01 
 6.63080000e-08  9.00000000e-01  9.00445953e-01 
 6.74080000e-08  9.00000000e-01  9.00445953e-01 
 6.85080000e-08  9.00000000e-01  9.00445953e-01 
 6.96080000e-08  9.00000000e-01  9.00445953e-01 
 7.07080000e-08  9.00000000e-01  9.00445953e-01 
 7.18080000e-08  9.00000000e-01  9.00445953e-01 
 7.29080000e-08  9.00000000e-01  9.00445953e-01 
 7.40080000e-08  9.00000000e-01  9.00445953e-01 
 7.51080000e-08  9.00000000e-01  9.00445953e-01 
 7.62080000e-08  9.00000000e-01  9.00445953e-01 
 7.73080000e-08  9.00000000e-01  9.00445953e-01 
 7.84080000e-08  9.00000000e-01  9.00445953e-01 
 7.95080000e-08  9.00000000e-01  9.00445953e-01 
 8.06080000e-08  9.00000000e-01  9.00445953e-01 
 8.17080000e-08  9.00000000e-01  9.00445953e-01 
 8.28080000e-08  9.00000000e-01  9.00445953e-01 
 8.39080000e-08  9.00000000e-01  9.00445953e-01 
 8.50080000e-08  9.00000000e-01  9.00445953e-01 
 8.61080000e-08  9.00000000e-01  9.00445953e-01 
 8.72080000e-08  9.00000000e-01  9.00445953e-01 
 8.83080000e-08  9.00000000e-01  9.00445953e-01 
 8.94080000e-08  9.00000000e-01  9.00445953e-01 
 9.05080000e-08  9.00000000e-01  9.00445953e-01 
 9.16080000e-08  9.00000000e-01  9.00445953e-01 
 9.27080000e-08  9.00000000e-01  9.00445953e-01 
 9.38080000e-08  9.00000000e-01  9.00445953e-01 
 9.49080000e-08  9.00000000e-01  9.00445953e-01 
 9.60080000e-08  9.00000000e-01  9.00445953e-01 
 9.71080000e-08  9.00000000e-01  9.00445953e-01 
 9.82080000e-08  9.00000000e-01  9.00445953e-01 
 9.93080000e-08  9.00000000e-01  9.00445953e-01 
 1.00000000e-07  9.00000000e-01  9.00445953e-01 
 1.00001000e-07  9.30000000e-01  9.00491109e-01 
 1.00003000e-07  9.90000000e-01  9.00589576e-01 
 1.00007000e-07  1.11000000e+00  9.00791817e-01 
 1.00010000e-07  1.20000000e+00  9.00945670e-01 
 1.00010800e-07  1.20000000e+00  9.00944010e-01 
 1.00012400e-07  1.20000000e+00  9.00940701e-01 
 1.00015600e-07  1.20000000e+00  9.00934151e-01 
 1.00022000e-07  1.20000000e+00  9.00921320e-01 
 1.00034800e-07  1.20000000e+00  9.00896677e-01 
 1.00060400e-07  1.20000000e+00  9.00851104e-01 
 1.00111600e-07  1.20000000e+00  9.00772430e-01 
 1.00214000e-07  1.20000000e+00  9.00651592e-01 
 1.00418800e-07  1.20000000e+00  9.00496451e-01 
 1.00828400e-07  1.20000000e+00  9.00339503e-01 
 1.01647600e-07  1.20000000e+00  9.00213942e-01 
 1.02747600e-07  1.20000000e+00  9.00140095e-01 
 1.03847600e-07  1.20000000e+00  9.00083772e-01 
 1.04947600e-07  1.20000000e+00  9.00030675e-01 
 1.06047600e-07  1.20000000e+00  8.99979840e-01 
 1.07147600e-07  1.20000000e+00  8.99931775e-01 
 1.08247600e-07  1.20000000e+00  8.99887112e-01 
 1.09347600e-07  1.20000000e+00  8.99846448e-01 
 1.10447600e-07  1.20000000e+00  8.99810321e-01 
 1.11547600e-07  1.20000000e+00  8.99779209e-01 
 1.12647600e-07  1.20000000e+00  8.99753539e-01 
 1.13747600e-07  1.20000000e+00  8.99733688e-01 
 1.14847600e-07  1.20000000e+00  8.99719989e-01 
 1.15947600e-07  1.20000000e+00  8.99712737e-01 
 1.17047600e-07  1.20000000e+00  8.99712191e-01 
 1.18147600e-07  1.20000000e+00  8.99718575e-01 
 1.19247600e-07  1.20000000e+00  8.99732084e-01 
 1.20347600e-07  1.20000000e+00  8.99752887e-01 
 1.21447600e-07  1.20000000e+00  8.99781128e-01 
 1.22547600e-07  1.20000000e+00  8.99816926e-01 
 1.23647600e-07  1.20000000e+00  8.99860382e-01 
 1.24747600e-07  1.20000000e+00  8.99911576e-01 
 1.25847600e-07  1.20000000e+00  8.99970572e-01 
 1.26947600e-07  1.20000000e+00  9.00037418e-01 
 1.28047600e-07  1.20000000e+00  9.00112147e-01 
 1.29147600e-07  1.20000000e+00  9.00194779e-01 
 1.30247600e-07  1.20000000e+00  9.00285322e-01 
 1.31347600e-07  1.20000000e+00  9.00383773e-01 
 1.32447600e-07  1.20000000e+00  9.00490118e-01 
 1.33547600e-07  1.20000000e+00  9.00604335e-01 
 1.34647600e-07  1.20000000e+00  9.00726392e-01 
 1.35747600e-07  1.20000000e+00  9.00856251e-01 
 1.36847600e-07  1.20000000e+00  9.00993867e-01 
 1.37947600e-07  1.20000000e+00  9.01139186e-01 
 1.39047600e-07  1.20000000e+00  9.01292152e-01 
 1.40147600e-07  1.20000000e+00  9.01452701e-01 
 1.41247600e-07  1.20000000e+00  9.01620766e-01 
 1.42347600e-07  1.20000000e+00  9.01796274e-01 
 1.43447600e-07  1.20000000e+00  9.01979149e-01 
 1.44547600e-07  1.20000000e+00  9.02169312e-01 
 1.45647600e-07  1.20000000e+00  9.02366681e-01 
 1.46747600e-07  1.20000000e+00  9.02571171e-01 
 1.47847600e-07  1.20000000e+00  9.02782694e-01 
 1.48947600e-07  1.20000000e+00  9.03001160e-01 
 1.50047600e-07  1.20000000e+00  9.03226478e-01 
 1.51147600e-07  1.20000000e+00  9.03458555e-01 
 1.52247600e-07  1.20000000e+00  9.03697297e-01 
 1.53347600e-07  1.20000000e+00  9.03942607e-01 
 1.54447600e-07  1.20000000e+00  9.04194391e-01 
 1.55547600e-07  1.20000000e+00  9.04452550e-01 
 1.56647600e-07  1.20000000e+00  9.04716988e-01 
 1.57747600e-07  1.20000000e+00  9.04987605e-01 
 1.58847600e-07  1.20000000e+00  9.05264304e-01 
 1.59947600e-07  1.20000000e+00  9.05546986e-01 
 1.61047600e-07  1.20000000e+00  9.05835554e-01 
 1.62147600e-07  1.20000000e+00  9.06129908e-01 
 1.63247600e-07  1.20000000e+00  9.06429950e-01 
 1.64347600e-07  1.20000000e+00  9.06735584e-01 
 1.65447600e-07  1.20000000e+00  9.07046712e-01 
 1.66547600e-07  1.20000000e+00  9.07363236e-01 
 1.67647600e-07  1.20000000e+00  9.07685063e-01 
 1.68747600e-07  1.20000000e+00  9.08012095e-01 
 1.69847600e-07  1.20000000e+00  9.08344238e-01 
 1.70947600e-07  1.20000000e+00  9.08681399e-01 
 1.72047600e-07  1.20000000e+00  9.09023484e-01 
 1.73147600e-07  1.20000000e+00  9.09370402e-01 
 1.74247600e-07  1.20000000e+00  9.09722061e-01 
 1.75347600e-07  1.20000000e+00  9.10078371e-01 
 1.76447600e-07  1.20000000e+00  9.10439244e-01 
 1.77547600e-07  1.20000000e+00  9.10804591e-01 
 1.78647600e-07  1.20000000e+00  9.11174325e-01 
 1.79747600e-07  1.20000000e+00  9.11548361e-01 
 1.80847600e-07  1.20000000e+00  9.11926613e-01 
 1.81947600e-07  1.20000000e+00  9.12308999e-01 
 1.83047600e-07  1.20000000e+00  9.12695436e-01 
 1.84147600e-07  1.20000000e+00  9.13085842e-01 
 1.85247600e-07  1.20000000e+00  9.13480139e-01 
 1.86347600e-07  1.20000000e+00  9.13878246e-01 
 1.87447600e-07  1.20000000e+00  9.14280087e-01 
 1.88547600e-07  1.20000000e+00  9.14685585e-01 
 1.89647600e-07  1.20000000e+00  9.15094665e-01 
 1.90747600e-07  1.20000000e+00  9.15507253e-01 
 1.91847600e-07  1.20000000e+00  9.15923276e-01 
 1.92947600e-07  1.20000000e+00  9.16342664e-01 
 1.94047600e-07  1.20000000e+00  9.16765345e-01 
 1.95147600e-07  1.20000000e+00  9.17191251e-01 
 1.96247600e-07  1.20000000e+00  9.17620313e-01 
 1.97347600e-07  1.20000000e+00  9.18052466e-01 
 1.98447600e-07  1.20000000e+00  9.18487644e-01 
 1.99547600e-07  1.20000000e+00  9.18925782e-01 
 2.00647600e-07  1.20000000e+00  9.19366818e-01 
 2.01747600e-07  1.20000000e+00  9.19810689e-01 
 2.02847600e-07  1.20000000e+00  9.20257335e-01 
 2.03947600e-07  1.20000000e+00  9.20706696e-01 
 2.05047600e-07  1.20000000e+00  9.21158713e-01 
 2.06147600e-07  1.20000000e+00  9.21613330e-01 
 2.07247600e-07  1.20000000e+00  9.22070491e-01 
 2.08347600e-07  1.20000000e+00  9.22530139e-01 
 2.09447600e-07  1.20000000e+00  9.22992220e-01 
 2.10547600e-07  1.20000000e+00  9.23456683e-01 
 2.11647600e-07  1.20000000e+00  9.23923475e-01 
 2.12747600e-07  1.20000000e+00  9.24392544e-01 
 2.13847600e-07  1.20000000e+00  9.24863842e-01 
 2.14947600e-07  1.20000000e+00  9.25337318e-01 
 2.16047600e-07  1.20000000e+00  9.25812926e-01 
 2.17147600e-07  1.20000000e+00  9.26290619e-01 
 2.18247600e-07  1.20000000e+00  9.26770349e-01 
 2.19347600e-07  1.20000000e+00  9.27252074e-01 
 2.20447600e-07  1.20000000e+00  9.27735747e-01 
 2.21547600e-07  1.20000000e+00  9.28221327e-01 
 2.22647600e-07  1.20000000e+00  9.28708771e-01 
 2.23747600e-07  1.20000000e+00  9.29198038e-01 
 2.24847600e-07  1.20000000e+00  9.29689087e-01 
 2.25947600e-07  1.20000000e+00  9.30181879e-01 
 2.27047600e-07  1.20000000e+00  9.30676374e-01 
 2.28147600e-07  1.20000000e+00  9.31172535e-01 
 2.29247600e-07  1.20000000e+00  9.31670326e-01 
 2.30347600e-07  1.20000000e+00  9.32169709e-01 
 2.31447600e-07  1.20000000e+00  9.32670648e-01 
 2.32547600e-07  1.20000000e+00  9.33173110e-01 
 2.33647600e-07  1.20000000e+00  9.33677061e-01 
 2.34747600e-07  1.20000000e+00  9.34182466e-01 
 2.35847600e-07  1.20000000e+00  9.34689294e-01 
 2.36947600e-07  1.20000000e+00  9.35197512e-01 
 2.38047600e-07  1.20000000e+00  9.35707090e-01 
 2.39147600e-07  1.20000000e+00  9.36217996e-01 
 2.40247600e-07  1.20000000e+00  9.36730203e-01 
 2.41347600e-07  1.20000000e+00  9.37243679e-01 
 2.42447600e-07  1.20000000e+00  9.37758397e-01 
 2.43547600e-07  1.20000000e+00  9.38274329e-01 
 2.44647600e-07  1.20000000e+00  9.38791448e-01 
 2.45747600e-07  1.20000000e+00  9.39309727e-01 
 2.46847600e-07  1.20000000e+00  9.39829140e-01 
 2.47947600e-07  1.20000000e+00  9.40349661e-01 
 2.49047600e-07  1.20000000e+00  9.40871267e-01 
 2.50147600e-07  1.20000000e+00  9.41393932e-01 
 2.51247600e-07  1.20000000e+00  9.41917633e-01 
 2.52347600e-07  1.20000000e+00  9.42442347e-01 
 2.53447600e-07  1.20000000e+00  9.42968050e-01 
 2.54547600e-07  1.20000000e+00  9.43494721e-01 
 2.55647600e-07  1.20000000e+00  9.44022339e-01 
 2.56747600e-07  1.20000000e+00  9.44550881e-01 
 2.57847600e-07  1.20000000e+00  9.45080327e-01 
 2.58947600e-07  1.20000000e+00  9.45610658e-01 
 2.60047600e-07  1.20000000e+00  9.46141853e-01 
 2.61147600e-07  1.20000000e+00  9.46673892e-01 
 2.62247600e-07  1.20000000e+00  9.47206758e-01 
 2.63347600e-07  1.20000000e+00  9.47740431e-01 
 2.64447600e-07  1.20000000e+00  9.48274894e-01 
 2.65547600e-07  1.20000000e+00  9.48810129e-01 
 2.66647600e-07  1.20000000e+00  9.49346118e-01 
 2.67747600e-07  1.20000000e+00  9.49882846e-01 
 2.68847600e-07  1.20000000e+00  9.50420295e-01 
 2.69947600e-07  1.20000000e+00  9.50958449e-01 
 2.71047600e-07  1.20000000e+00  9.51497293e-01 
 2.72147600e-07  1.20000000e+00  9.52036811e-01 
 2.73247600e-07  1.20000000e+00  9.52576989e-01 
 2.74347600e-07  1.20000000e+00  9.53117812e-01 
 2.75447600e-07  1.20000000e+00  9.53659265e-01 
 2.76547600e-07  1.20000000e+00  9.54201335e-01 
 2.77647600e-07  1.20000000e+00  9.54744007e-01 
 2.78747600e-07  1.20000000e+00  9.55287269e-01 
 2.79847600e-07  1.20000000e+00  9.55831108e-01 
 2.80947600e-07  1.20000000e+00  9.56375510e-01 
 2.82047600e-07  1.20000000e+00  9.56920463e-01 
 2.83147600e-07  1.20000000e+00  9.57465956e-01 
 2.84247600e-07  1.20000000e+00  9.58011975e-01 
 2.85347600e-07  1.20000000e+00  9.58558511e-01 
 2.86447600e-07  1.20000000e+00  9.59105551e-01 
 2.87547600e-07  1.20000000e+00  9.59653083e-01 
 2.88647600e-07  1.20000000e+00  9.60201099e-01 
 2.89747600e-07  1.20000000e+00  9.60749586e-01 
 2.90847600e-07  1.20000000e+00  9.61298534e-01 
 2.91947600e-07  1.20000000e+00  9.61847934e-01 
 2.93047600e-07  1.20000000e+00  9.62397775e-01 
 2.94147600e-07  1.20000000e+00  9.62948048e-01 
 2.95247600e-07  1.20000000e+00  9.63498743e-01 
 2.96347600e-07  1.20000000e+00  9.64049852e-01 
 2.97447600e-07  1.20000000e+00  9.64601365e-01 
