 time            v(inp)          v(out)         
 2.91947600e-07  9.10000000e-01  9.07875985e-01 
 2.93047600e-07  9.10000000e-01  9.07924699e-01 
 2.94147600e-07  9.10000000e-01  9.07973032e-01 
 2.95247600e-07  9.10000000e-01  9.08020982e-01 
 2.96347600e-07  9.10000000e-01  9.08068548e-01 
 2.97447600e-07  9.10000000e-01  9.08115728e-01 
 2.98547600e-07  9.10000000e-01  9.08162519e-01 
 2.99647600e-07  9.10000000e-01  9.08208922e-01 
 3.00747600e-07  9.10000000e-01  9.08254933e-01 
 3.01847600e-07  9.10000000e-01  9.08300552e-01 
 3.02947600e-07  9.10000000e-01  9.08345778e-01 
 3.04047600e-07  9.10000000e-01  9.08390608e-01 
 3.05147600e-07  9.10000000e-01  9.08435043e-01 
 3.06247600e-07  9.10000000e-01  9.08479081e-01 
 3.07347600e-07  9.10000000e-01  9.08522720e-01 
 3.08447600e-07  9.10000000e-01  9.08565962e-01 
 3.09547600e-07  9.10000000e-01  9.08608803e-01 
 3.10647600e-07  9.10000000e-01  9.08651244e-01 
 3.11747600e-07  9.10000000e-01  9.08693285e-01 
 3.12847600e-07  9.10000000e-01  9.08734924e-01 
 3.13947600e-07  9.10000000e-01  9.08776161e-01 
 3.15047600e-07  9.10000000e-01  9.08816996e-01 
 3.16147600e-07  9.10000000e-01  9.08857429e-01 
 3.17247600e-07  9.10000000e-01  9.08897459e-01 
 3.18347600e-07  9.10000000e-01  9.08937086e-01 
 3.19447600e-07  9.10000000e-01  9.08976310e-01 
 3.20547600e-07  9.10000000e-01  9.09015131e-01 
 3.21647600e-07  9.10000000e-01  9.09053549e-01 
 3.22747600e-07  9.10000000e-01  9.09091565e-01 
 3.23847600e-07  9.10000000e-01  9.09129178e-01 
 3.24947600e-07  9.10000000e-01  9.09166388e-01 
 3.26047600e-07  9.10000000e-01  9.09203197e-01 
 3.27147600e-07  9.10000000e-01  9.09239604e-01 
 3.28247600e-07  9.10000000e-01  9.09275610e-01 
 3.29347600e-07  9.10000000e-01  9.09311215e-01 
 3.30447600e-07  9.10000000e-01  9.09346420e-01 
 3.31547600e-07  9.10000000e-01  9.09381226e-01 
 3.32647600e-07  9.10000000e-01  9.09415633e-01 
 3.33747600e-07  9.10000000e-01  9.09449642e-01 
 3.34847600e-07  9.10000000e-01  9.09483255e-01 
 3.35947600e-07  9.10000000e-01  9.09516470e-01 
 3.37047600e-07  9.10000000e-01  9.09549291e-01 
 3.38147600e-07  9.10000000e-01  9.09581717e-01 
 3.39247600e-07  9.10000000e-01  9.09613749e-01 
 3.40347600e-07  9.10000000e-01  9.09645389e-01 
 3.41447600e-07  9.10000000e-01  9.09676639e-01 
 3.42547600e-07  9.10000000e-01  9.09707498e-01 
 3.43647600e-07  9.10000000e-01  9.09737968e-01 
 3.44747600e-07  9.10000000e-01  9.09768051e-01 
 3.45847600e-07  9.10000000e-01  9.09797747e-01 
 3.46947600e-07  9.10000000e-01  9.09827059e-01 
 3.48047600e-07  9.10000000e-01  9.09855987e-01 
 3.49147600e-07  9.10000000e-01  9.09884533e-01 
 3.50247600e-07  9.10000000e-01  9.09912699e-01 
 3.51347600e-07  9.10000000e-01  9.09940485e-01 
 3.52447600e-07  9.10000000e-01  9.09967894e-01 
 3.53547600e-07  9.10000000e-01  9.09994928e-01 
 3.54647600e-07  9.10000000e-01  9.10021587e-01 
 3.55747600e-07  9.10000000e-01  9.10047873e-01 
 3.56847600e-07  9.10000000e-01  9.10073789e-01 
 3.57947600e-07  9.10000000e-01  9.10099335e-01 
 3.59047600e-07  9.10000000e-01  9.10124515e-01 
 3.60147600e-07  9.10000000e-01  9.10149328e-01 
 3.61247600e-07  9.10000000e-01  9.10173778e-01 
 3.62347600e-07  9.10000000e-01  9.10197867e-01 
 3.63447600e-07  9.10000000e-01  9.10221595e-01 
 3.64547600e-07  9.10000000e-01  9.10244966e-01 
 3.65647600e-07  9.10000000e-01  9.10267980e-01 
 3.66747600e-07  9.10000000e-01  9.10290641e-01 
 3.67847600e-07  9.10000000e-01  9.10312950e-01 
 3.68947600e-07  9.10000000e-01  9.10334908e-01 
 3.70047600e-07  9.10000000e-01  9.10356519e-01 
 3.71147600e-07  9.10000000e-01  9.10377785e-01 
 3.72247600e-07  9.10000000e-01  9.10398706e-01 
 3.73347600e-07  9.10000000e-01  9.10419287e-01 
 3.74447600e-07  9.10000000e-01  9.10439528e-01 
 3.75547600e-07  9.10000000e-01  9.10459431e-01 
 3.76647600e-07  9.10000000e-01  9.10479001e-01 
 3.77747600e-07  9.10000000e-01  9.10498237e-01 
 3.78847600e-07  9.10000000e-01  9.10517143e-01 
 3.79947600e-07  9.10000000e-01  9.10535721e-01 
 3.81047600e-07  9.10000000e-01  9.10553973e-01 
 3.82147600e-07  9.10000000e-01  9.10571902e-01 
 3.83247600e-07  9.10000000e-01  9.10589509e-01 
 3.84347600e-07  9.10000000e-01  9.10606798e-01 
 3.85447600e-07  9.10000000e-01  9.10623770e-01 
 3.86547600e-07  9.10000000e-01  9.10640429e-01 
 3.87647600e-07  9.10000000e-01  9.10656775e-01 
 3.88747600e-07  9.10000000e-01  9.10672812e-01 
 3.89847600e-07  9.10000000e-01  9.10688542e-01 
 3.90947600e-07  9.10000000e-01  9.10703968e-01 
 3.92047600e-07  9.10000000e-01  9.10719092e-01 
 3.93147600e-07  9.10000000e-01  9.10733916e-01 
 3.94247600e-07  9.10000000e-01  9.10748443e-01 
 3.95347600e-07  9.10000000e-01  9.10762675e-01 
 3.96447600e-07  9.10000000e-01  9.10776616e-01 
 3.97547600e-07  9.10000000e-01  9.10790266e-01 
 3.98647600e-07  9.10000000e-01  9.10803629e-01 
 3.99747600e-07  9.10000000e-01  9.10816708e-01 
 4.00847600e-07  9.10000000e-01  9.10829504e-01 
 4.01947600e-07  9.10000000e-01  9.10842021e-01 
 4.03047600e-07  9.10000000e-01  9.10854261e-01 
 4.04147600e-07  9.10000000e-01  9.10866226e-01 
 4.05247600e-07  9.10000000e-01  9.10877919e-01 
 4.06347600e-07  9.10000000e-01  9.10889342e-01 
 4.07447600e-07  9.10000000e-01  9.10900498e-01 
 4.08547600e-07  9.10000000e-01  9.10911390e-01 
 4.09647600e-07  9.10000000e-01  9.10922020e-01 
 4.10747600e-07  9.10000000e-01  9.10932390e-01 
 4.11847600e-07  9.10000000e-01  9.10942504e-01 
 4.12947600e-07  9.10000000e-01  9.10952363e-01 
 4.14047600e-07  9.10000000e-01  9.10961971e-01 
 4.15147600e-07  9.10000000e-01  9.10971330e-01 
 4.16247600e-07  9.10000000e-01  9.10980441e-01 
 4.17347600e-07  9.10000000e-01  9.10989309e-01 
 4.18447600e-07  9.10000000e-01  9.10997936e-01 
 4.19547600e-07  9.10000000e-01  9.11006323e-01 
 4.20647600e-07  9.10000000e-01  9.11014474e-01 
 4.21747600e-07  9.10000000e-01  9.11022391e-01 
 4.22847600e-07  9.10000000e-01  9.11030076e-01 
 4.23947600e-07  9.10000000e-01  9.11037533e-01 
 4.25047600e-07  9.10000000e-01  9.11044764e-01 
 4.26147600e-07  9.10000000e-01  9.11051771e-01 
 4.27247600e-07  9.10000000e-01  9.11058557e-01 
 4.28347600e-07  9.10000000e-01  9.11065124e-01 
 4.29447600e-07  9.10000000e-01  9.11071475e-01 
 4.30547600e-07  9.10000000e-01  9.11077612e-01 
 4.31647600e-07  9.10000000e-01  9.11083538e-01 
 4.32747600e-07  9.10000000e-01  9.11089256e-01 
 4.33847600e-07  9.10000000e-01  9.11094767e-01 
 4.34947600e-07  9.10000000e-01  9.11100075e-01 
 4.36047600e-07  9.10000000e-01  9.11105182e-01 
 4.37147600e-07  9.10000000e-01  9.11110090e-01 
 4.38247600e-07  9.10000000e-01  9.11114802e-01 
 4.39347600e-07  9.10000000e-01  9.11119320e-01 
 4.40447600e-07  9.10000000e-01  9.11123647e-01 
 4.41547600e-07  9.10000000e-01  9.11127785e-01 
 4.42647600e-07  9.10000000e-01  9.11131737e-01 
 4.43747600e-07  9.10000000e-01  9.11135505e-01 
 4.44847600e-07  9.10000000e-01  9.11139091e-01 
 4.45947600e-07  9.10000000e-01  9.11142498e-01 
 4.47047600e-07  9.10000000e-01  9.11145729e-01 
 4.48147600e-07  9.10000000e-01  9.11148785e-01 
 4.49247600e-07  9.10000000e-01  9.11151669e-01 
 4.50347600e-07  9.10000000e-01  9.11154384e-01 
 4.51447600e-07  9.10000000e-01  9.11156931e-01 
 4.52547600e-07  9.10000000e-01  9.11159314e-01 
 4.53647600e-07  9.10000000e-01  9.11161534e-01 
 4.54747600e-07  9.10000000e-01  9.11163594e-01 
 4.55847600e-07  9.10000000e-01  9.11165496e-01 
 4.56947600e-07  9.10000000e-01  9.11167243e-01 
 4.58047600e-07  9.10000000e-01  9.11168836e-01 
 4.59147600e-07  9.10000000e-01  9.11170278e-01 
 4.60247600e-07  9.10000000e-01  9.11171572e-01 
 4.61347600e-07  9.10000000e-01  9.11172719e-01 
 4.62447600e-07  9.10000000e-01  9.11173722e-01 
 4.63547600e-07  9.10000000e-01  9.11174583e-01 
 4.64647600e-07  9.10000000e-01  9.11175304e-01 
 4.65747600e-07  9.10000000e-01  9.11175888e-01 
 4.66847600e-07  9.10000000e-01  9.11176336e-01 
 4.67947600e-07  9.10000000e-01  9.11176651e-01 
 4.69047600e-07  9.10000000e-01  9.11176835e-01 
 4.70147600e-07  9.10000000e-01  9.11176891e-01 
 4.71247600e-07  9.10000000e-01  9.11176819e-01 
 4.72347600e-07  9.10000000e-01  9.11176623e-01 
 4.73447600e-07  9.10000000e-01  9.11176305e-01 
 4.74547600e-07  9.10000000e-01  9.11175866e-01 
 4.75647600e-07  9.10000000e-01  9.11175309e-01 
 4.76747600e-07  9.10000000e-01  9.11174635e-01 
 4.77847600e-07  9.10000000e-01  9.11173848e-01 
 4.78947600e-07  9.10000000e-01  9.11172948e-01 
 4.80047600e-07  9.10000000e-01  9.11171938e-01 
 4.81147600e-07  9.10000000e-01  9.11170820e-01 
 4.82247600e-07  9.10000000e-01  9.11169596e-01 
 4.83347600e-07  9.10000000e-01  9.11168268e-01 
 4.84447600e-07  9.10000000e-01  9.11166838e-01 
 4.85547600e-07  9.10000000e-01  9.11165307e-01 
 4.86647600e-07  9.10000000e-01  9.11163679e-01 
 4.87747600e-07  9.10000000e-01  9.11161953e-01 
 4.88847600e-07  9.10000000e-01  9.11160134e-01 
 4.89947600e-07  9.10000000e-01  9.11158222e-01 
 4.91047600e-07  9.10000000e-01  9.11156219e-01 
 4.92147600e-07  9.10000000e-01  9.11154127e-01 
 4.93247600e-07  9.10000000e-01  9.11151948e-01 
 4.94347600e-07  9.10000000e-01  9.11149684e-01 
 4.95447600e-07  9.10000000e-01  9.11147337e-01 
 4.96547600e-07  9.10000000e-01  9.11144908e-01 
 4.97647600e-07  9.10000000e-01  9.11142399e-01 
 4.98747600e-07  9.10000000e-01  9.11139813e-01 
 4.99847600e-07  9.10000000e-01  9.11137149e-01 
 5.00947600e-07  9.10000000e-01  9.11134412e-01 
 5.02047600e-07  9.10000000e-01  9.11131601e-01 
 5.03147600e-07  9.10000000e-01  9.11128720e-01 
 5.04247600e-07  9.10000000e-01  9.11125769e-01 
 5.05347600e-07  9.10000000e-01  9.11122750e-01 
 5.06447600e-07  9.10000000e-01  9.11119665e-01 
 5.07547600e-07  9.10000000e-01  9.11116515e-01 
 5.08647600e-07  9.10000000e-01  9.11113303e-01 
 5.09747600e-07  9.10000000e-01  9.11110029e-01 
 5.10847600e-07  9.10000000e-01  9.11106696e-01 
 5.11947600e-07  9.10000000e-01  9.11103304e-01 
 5.13047600e-07  9.10000000e-01  9.11099856e-01 
 5.14147600e-07  9.10000000e-01  9.11096353e-01 
 5.15247600e-07  9.10000000e-01  9.11092796e-01 
 5.16347600e-07  9.10000000e-01  9.11089187e-01 
 5.17447600e-07  9.10000000e-01  9.11085528e-01 
 5.18547600e-07  9.10000000e-01  9.11081819e-01 
 5.19647600e-07  9.10000000e-01  9.11078063e-01 
 5.20747600e-07  9.10000000e-01  9.11074261e-01 
 5.21847600e-07  9.10000000e-01  9.11070414e-01 
 5.22947600e-07  9.10000000e-01  9.11066524e-01 
 5.24047600e-07  9.10000000e-01  9.11062592e-01 
 5.25147600e-07  9.10000000e-01  9.11058619e-01 
 5.26247600e-07  9.10000000e-01  9.11054607e-01 
 5.27347600e-07  9.10000000e-01  9.11050557e-01 
 5.28447600e-07  9.10000000e-01  9.11046470e-01 
 5.29547600e-07  9.10000000e-01  9.11042349e-01 
 5.30647600e-07  9.10000000e-01  9.11038193e-01 
 5.31747600e-07  9.10000000e-01  9.11034005e-01 
 5.32847600e-07  9.10000000e-01  9.11029785e-01 
 5.33947600e-07  9.10000000e-01  9.11025535e-01 
