 frequency       AmagdB          Aphdeg         
 1.00000000e+02  1.97368806e+01 -1.74476897e+02 
 1.02305973e+02  1.97387100e+01 -1.74603143e+02 
 1.04665121e+02  1.97404585e+01 -1.74726652e+02 
 1.07078670e+02  1.97421297e+01 -1.74847484e+02 
 1.09547876e+02  1.97437270e+01 -1.74965697e+02 
 1.12074020e+02  1.97452537e+01 -1.75081349e+02 
 1.14658417e+02  1.97467128e+01 -1.75194496e+02 
 1.17302409e+02  1.97481072e+01 -1.75305194e+02 
 1.20007371e+02  1.97494400e+01 -1.75413497e+02 
 1.22774708e+02  1.97507137e+01 -1.75519459e+02 
 1.25605860e+02  1.97519309e+01 -1.75623131e+02 
 1.28502297e+02  1.97530942e+01 -1.75724565e+02 
 1.31465525e+02  1.97542059e+01 -1.75823811e+02 
 1.34497085e+02  1.97552683e+01 -1.75920919e+02 
 1.37598551e+02  1.97562835e+01 -1.76015937e+02 
 1.40771537e+02  1.97572537e+01 -1.76108913e+02 
 1.44017690e+02  1.97581808e+01 -1.76199892e+02 
 1.47338699e+02  1.97590667e+01 -1.76288921e+02 
 1.50736290e+02  1.97599133e+01 -1.76376043e+02 
 1.54212228e+02  1.97607223e+01 -1.76461304e+02 
 1.57768320e+02  1.97614953e+01 -1.76544745e+02 
 1.61406415e+02  1.97622339e+01 -1.76626410e+02 
 1.65128404e+02  1.97629397e+01 -1.76706338e+02 
 1.68936220e+02  1.97636141e+01 -1.76784570e+02 
 1.72831844e+02  1.97642585e+01 -1.76861147e+02 
 1.76817299e+02  1.97648743e+01 -1.76936106e+02 
 1.80894658e+02  1.97654626e+01 -1.77009486e+02 
 1.85066040e+02  1.97660247e+01 -1.77081324e+02 
 1.89333613e+02  1.97665617e+01 -1.77151657e+02 
 1.93699595e+02  1.97670748e+01 -1.77220520e+02 
 1.98166255e+02  1.97675651e+01 -1.77287949e+02 
 2.02735916e+02  1.97680335e+01 -1.77353978e+02 
 2.07410951e+02  1.97684810e+01 -1.77418640e+02 
 2.12193792e+02  1.97689085e+01 -1.77481968e+02 
 2.17086923e+02  1.97693169e+01 -1.77543996e+02 
 2.22092889e+02  1.97697071e+01 -1.77604754e+02 
 2.27214291e+02  1.97700799e+01 -1.77664274e+02 
 2.32453791e+02  1.97704360e+01 -1.77722586e+02 
 2.37814113e+02  1.97707761e+01 -1.77779720e+02 
 2.43298042e+02  1.97711010e+01 -1.77835706e+02 
 2.48908429e+02  1.97714114e+01 -1.77890572e+02 
 2.54648190e+02  1.97717079e+01 -1.77944347e+02 
 2.60520309e+02  1.97719910e+01 -1.77997057e+02 
 2.66527837e+02  1.97722614e+01 -1.78048731e+02 
 2.72673897e+02  1.97725197e+01 -1.78099394e+02 
 2.78961683e+02  1.97727664e+01 -1.78149073e+02 
 2.85394464e+02  1.97730020e+01 -1.78197793e+02 
