 time            v(inp)          v(out)         
 3.48047600e-07  6.00000000e-01  4.07187241e-01 
 3.49147600e-07  6.00000000e-01  4.07603043e-01 
 3.50247600e-07  6.00000000e-01  4.08018825e-01 
 3.51347600e-07  6.00000000e-01  4.08434587e-01 
 3.52447600e-07  6.00000000e-01  4.08850328e-01 
 3.53547600e-07  6.00000000e-01  4.09266048e-01 
 3.54647600e-07  6.00000000e-01  4.09681747e-01 
 3.55747600e-07  6.00000000e-01  4.10097424e-01 
 3.56847600e-07  6.00000000e-01  4.10513079e-01 
 3.57947600e-07  6.00000000e-01  4.10928711e-01 
 3.59047600e-07  6.00000000e-01  4.11344321e-01 
 3.60147600e-07  6.00000000e-01  4.11759907e-01 
 3.61247600e-07  6.00000000e-01  4.12175470e-01 
 3.62347600e-07  6.00000000e-01  4.12591008e-01 
 3.63447600e-07  6.00000000e-01  4.13006522e-01 
 3.64547600e-07  6.00000000e-01  4.13422010e-01 
 3.65647600e-07  6.00000000e-01  4.13837474e-01 
 3.66747600e-07  6.00000000e-01  4.14252911e-01 
 3.67847600e-07  6.00000000e-01  4.14668322e-01 
 3.68947600e-07  6.00000000e-01  4.15083707e-01 
 3.70047600e-07  6.00000000e-01  4.15499064e-01 
 3.71147600e-07  6.00000000e-01  4.15914393e-01 
 3.72247600e-07  6.00000000e-01  4.16329695e-01 
 3.73347600e-07  6.00000000e-01  4.16744968e-01 
 3.74447600e-07  6.00000000e-01  4.17160212e-01 
 3.75547600e-07  6.00000000e-01  4.17575426e-01 
 3.76647600e-07  6.00000000e-01  4.17990610e-01 
 3.77747600e-07  6.00000000e-01  4.18405764e-01 
 3.78847600e-07  6.00000000e-01  4.18820887e-01 
 3.79947600e-07  6.00000000e-01  4.19235979e-01 
 3.81047600e-07  6.00000000e-01  4.19651038e-01 
 3.82147600e-07  6.00000000e-01  4.20066065e-01 
 3.83247600e-07  6.00000000e-01  4.20481059e-01 
 3.84347600e-07  6.00000000e-01  4.20896020e-01 
 3.85447600e-07  6.00000000e-01  4.21310946e-01 
 3.86547600e-07  6.00000000e-01  4.21725838e-01 
 3.87647600e-07  6.00000000e-01  4.22140695e-01 
 3.88747600e-07  6.00000000e-01  4.22555516e-01 
 3.89847600e-07  6.00000000e-01  4.22970300e-01 
 3.90947600e-07  6.00000000e-01  4.23385048e-01 
 3.92047600e-07  6.00000000e-01  4.23799759e-01 
 3.93147600e-07  6.00000000e-01  4.24214432e-01 
 3.94247600e-07  6.00000000e-01  4.24629066e-01 
 3.95347600e-07  6.00000000e-01  4.25043661e-01 
 3.96447600e-07  6.00000000e-01  4.25458216e-01 
 3.97547600e-07  6.00000000e-01  4.25872731e-01 
 3.98647600e-07  6.00000000e-01  4.26287205e-01 
 3.99747600e-07  6.00000000e-01  4.26701637e-01 
 4.00847600e-07  6.00000000e-01  4.27116028e-01 
 4.01947600e-07  6.00000000e-01  4.27530375e-01 
 4.03047600e-07  6.00000000e-01  4.27944679e-01 
 4.04147600e-07  6.00000000e-01  4.28358939e-01 
 4.05247600e-07  6.00000000e-01  4.28773154e-01 
 4.06347600e-07  6.00000000e-01  4.29187324e-01 
 4.07447600e-07  6.00000000e-01  4.29601447e-01 
 4.08547600e-07  6.00000000e-01  4.30015524e-01 
 4.09647600e-07  6.00000000e-01  4.30429553e-01 
 4.10747600e-07  6.00000000e-01  4.30843534e-01 
 4.11847600e-07  6.00000000e-01  4.31257467e-01 
