 time            v(inp)          v(out)         
 0.00000000e+00  9.00000000e-01  9.00000038e-01 
 1.10000000e-11  9.00000000e-01  9.00000038e-01 
 2.20000000e-11  9.00000000e-01  9.00000038e-01 
 4.40000000e-11  9.00000000e-01  9.00000038e-01 
 8.80000000e-11  9.00000000e-01  9.00000038e-01 
 1.76000000e-10  9.00000000e-01  9.00000038e-01 
 3.52000000e-10  9.00000000e-01  9.00000038e-01 
 7.04000000e-10  9.00000000e-01  9.00000038e-01 
 1.40800000e-09  9.00000000e-01  9.00000038e-01 
 2.50800000e-09  9.00000000e-01  9.00000038e-01 
 3.60800000e-09  9.00000000e-01  9.00000038e-01 
 4.70800000e-09  9.00000000e-01  9.00000038e-01 
 5.80800000e-09  9.00000000e-01  9.00000038e-01 
 6.90800000e-09  9.00000000e-01  9.00000038e-01 
 8.00800000e-09  9.00000000e-01  9.00000038e-01 
 9.10800000e-09  9.00000000e-01  9.00000038e-01 
 1.02080000e-08  9.00000000e-01  9.00000038e-01 
 1.13080000e-08  9.00000000e-01  9.00000038e-01 
 1.24080000e-08  9.00000000e-01  9.00000038e-01 
 1.35080000e-08  9.00000000e-01  9.00000038e-01 
 1.46080000e-08  9.00000000e-01  9.00000038e-01 
 1.57080000e-08  9.00000000e-01  9.00000038e-01 
 1.68080000e-08  9.00000000e-01  9.00000038e-01 
 1.79080000e-08  9.00000000e-01  9.00000038e-01 
 1.90080000e-08  9.00000000e-01  9.00000038e-01 
 2.01080000e-08  9.00000000e-01  9.00000038e-01 
 2.12080000e-08  9.00000000e-01  9.00000038e-01 
 2.23080000e-08  9.00000000e-01  9.00000038e-01 
 2.34080000e-08  9.00000000e-01  9.00000038e-01 
 2.45080000e-08  9.00000000e-01  9.00000038e-01 
 2.56080000e-08  9.00000000e-01  9.00000038e-01 
 2.67080000e-08  9.00000000e-01  9.00000038e-01 
 2.78080000e-08  9.00000000e-01  9.00000038e-01 
 2.89080000e-08  9.00000000e-01  9.00000038e-01 
 3.00080000e-08  9.00000000e-01  9.00000038e-01 
 3.11080000e-08  9.00000000e-01  9.00000038e-01 
 3.22080000e-08  9.00000000e-01  9.00000038e-01 
 3.33080000e-08  9.00000000e-01  9.00000038e-01 
 3.44080000e-08  9.00000000e-01  9.00000038e-01 
 3.55080000e-08  9.00000000e-01  9.00000038e-01 
 3.66080000e-08  9.00000000e-01  9.00000038e-01 
 3.77080000e-08  9.00000000e-01  9.00000038e-01 
 3.88080000e-08  9.00000000e-01  9.00000038e-01 
 3.99080000e-08  9.00000000e-01  9.00000038e-01 
 4.10080000e-08  9.00000000e-01  9.00000038e-01 
 4.21080000e-08  9.00000000e-01  9.00000038e-01 
 4.32080000e-08  9.00000000e-01  9.00000038e-01 
 4.43080000e-08  9.00000000e-01  9.00000038e-01 
 4.54080000e-08  9.00000000e-01  9.00000038e-01 
 4.65080000e-08  9.00000000e-01  9.00000038e-01 
 4.76080000e-08  9.00000000e-01  9.00000038e-01 
 4.87080000e-08  9.00000000e-01  9.00000038e-01 
 4.98080000e-08  9.00000000e-01  9.00000038e-01 
 5.09080000e-08  9.00000000e-01  9.00000038e-01 
 5.20080000e-08  9.00000000e-01  9.00000038e-01 
 5.31080000e-08  9.00000000e-01  9.00000038e-01 
 5.42080000e-08  9.00000000e-01  9.00000038e-01 
 5.53080000e-08  9.00000000e-01  9.00000038e-01 
 5.64080000e-08  9.00000000e-01  9.00000038e-01 
 5.75080000e-08  9.00000000e-01  9.00000038e-01 
 5.86080000e-08  9.00000000e-01  9.00000038e-01 
 5.97080000e-08  9.00000000e-01  9.00000038e-01 
 6.08080000e-08  9.00000000e-01  9.00000038e-01 
 6.19080000e-08  9.00000000e-01  9.00000038e-01 
 6.30080000e-08  9.00000000e-01  9.00000038e-01 
 6.41080000e-08  9.00000000e-01  9.00000038e-01 
 6.52080000e-08  9.00000000e-01  9.00000038e-01 
 6.63080000e-08  9.00000000e-01  9.00000038e-01 
 6.74080000e-08  9.00000000e-01  9.00000038e-01 
 6.85080000e-08  9.00000000e-01  9.00000038e-01 
 6.96080000e-08  9.00000000e-01  9.00000038e-01 
 7.07080000e-08  9.00000000e-01  9.00000038e-01 
 7.18080000e-08  9.00000000e-01  9.00000038e-01 
 7.29080000e-08  9.00000000e-01  9.00000038e-01 
 7.40080000e-08  9.00000000e-01  9.00000038e-01 
 7.51080000e-08  9.00000000e-01  9.00000038e-01 
 7.62080000e-08  9.00000000e-01  9.00000038e-01 
 7.73080000e-08  9.00000000e-01  9.00000038e-01 
 7.84080000e-08  9.00000000e-01  9.00000038e-01 
 7.95080000e-08  9.00000000e-01  9.00000038e-01 
 8.06080000e-08  9.00000000e-01  9.00000038e-01 
 8.17080000e-08  9.00000000e-01  9.00000038e-01 
 8.28080000e-08  9.00000000e-01  9.00000038e-01 
 8.39080000e-08  9.00000000e-01  9.00000038e-01 
 8.50080000e-08  9.00000000e-01  9.00000038e-01 
 8.61080000e-08  9.00000000e-01  9.00000038e-01 
 8.72080000e-08  9.00000000e-01  9.00000038e-01 
 8.83080000e-08  9.00000000e-01  9.00000038e-01 
 8.94080000e-08  9.00000000e-01  9.00000038e-01 
 9.05080000e-08  9.00000000e-01  9.00000038e-01 
 9.16080000e-08  9.00000000e-01  9.00000038e-01 
 9.27080000e-08  9.00000000e-01  9.00000038e-01 
 9.38080000e-08  9.00000000e-01  9.00000038e-01 
 9.49080000e-08  9.00000000e-01  9.00000038e-01 
 9.60080000e-08  9.00000000e-01  9.00000038e-01 
 9.71080000e-08  9.00000000e-01  9.00000038e-01 
 9.82080000e-08  9.00000000e-01  9.00000038e-01 
 9.93080000e-08  9.00000000e-01  9.00000038e-01 
 1.00000000e-07  9.00000000e-01  9.00000038e-01 
 1.00001000e-07  9.01000000e-01  9.00003555e-01 
 1.00003000e-07  9.03000000e-01  9.00010606e-01 
 1.00007000e-07  9.07000000e-01  9.00024763e-01 
 1.00010000e-07  9.10000000e-01  9.00035415e-01 
 1.00010800e-07  9.10000000e-01  9.00035415e-01 
 1.00012400e-07  9.10000000e-01  9.00035416e-01 
 1.00015600e-07  9.10000000e-01  9.00035418e-01 
 1.00022000e-07  9.10000000e-01  9.00035424e-01 
 1.00034800e-07  9.10000000e-01  9.00035444e-01 
 1.00060400e-07  9.10000000e-01  9.00035511e-01 
 1.00111600e-07  9.10000000e-01  9.00035753e-01 
 1.00214000e-07  9.10000000e-01  9.00036604e-01 
 1.00418800e-07  9.10000000e-01  9.00039405e-01 
 1.00828400e-07  9.10000000e-01  9.00047438e-01 
 1.01647600e-07  9.10000000e-01  9.00066366e-01 
 1.02747600e-07  9.10000000e-01  9.00092688e-01 
 1.03847600e-07  9.10000000e-01  9.00121093e-01 
 1.04947600e-07  9.10000000e-01  9.00153688e-01 
 1.06047600e-07  9.10000000e-01  9.00190545e-01 
 1.07147600e-07  9.10000000e-01  9.00231068e-01 
 1.08247600e-07  9.10000000e-01  9.00274708e-01 
 1.09347600e-07  9.10000000e-01  9.00321041e-01 
 1.10447600e-07  9.10000000e-01  9.00369734e-01 
 1.11547600e-07  9.10000000e-01  9.00420510e-01 
 1.12647600e-07  9.10000000e-01  9.00473130e-01 
 1.13747600e-07  9.10000000e-01  9.00527384e-01 
 1.14847600e-07  9.10000000e-01  9.00583082e-01 
 1.15947600e-07  9.10000000e-01  9.00640054e-01 
 1.17047600e-07  9.10000000e-01  9.00698142e-01 
 1.18147600e-07  9.10000000e-01  9.00757203e-01 
 1.19247600e-07  9.10000000e-01  9.00817106e-01 
