 frequency       AmagdB          Aphdeg         
 1.00000000e+01  6.28270881e+01 -7.38574401e-01 
 1.05776756e+01  6.28270023e+01 -7.81234899e-01 
 1.11887221e+01  6.28269064e+01 -8.26358847e-01 
 1.18350673e+01  6.28267990e+01 -8.74088379e-01 
 1.25187503e+01  6.28266789e+01 -9.24573808e-01 
 1.32419279e+01  6.28265445e+01 -9.77974094e-01 
 1.40068818e+01  6.28263941e+01 -1.03445733e+00 
 1.48160252e+01  6.28262259e+01 -1.09420128e+00 
 1.56719108e+01  6.28260376e+01 -1.15739390e+00 
 1.65772389e+01  6.28258271e+01 -1.22423393e+00 
 1.75348655e+01  6.28255914e+01 -1.29493152e+00 
 1.85478119e+01  6.28253278e+01 -1.36970884e+00 
 1.96192737e+01  6.28250329e+01 -1.44880078e+00 
 2.07526313e+01  6.28247029e+01 -1.53245566e+00 
 2.19514602e+01  6.28243338e+01 -1.62093595e+00 
 2.32195425e+01  6.28239208e+01 -1.71451912e+00 
 2.45608788e+01  6.28234587e+01 -1.81349839e+00 
 2.59797009e+01  6.28229418e+01 -1.91818365e+00 
 2.74804848e+01  6.28223635e+01 -2.02890238e+00 
 2.90679654e+01  6.28217166e+01 -2.14600055e+00 
 3.07471508e+01  6.28209929e+01 -2.26984366e+00 
 3.25233387e+01  6.28201832e+01 -2.40081777e+00 
 3.44021326e+01  6.28192776e+01 -2.53933060e+00 
 3.63894599e+01  6.28182644e+01 -2.68581264e+00 
 3.84915902e+01  6.28171312e+01 -2.84071832e+00 
 4.07151555e+01  6.28158635e+01 -3.00452727e+00 
 4.30671707e+01  6.28144457e+01 -3.17774553e+00 
 4.55550561e+01  6.28128598e+01 -3.36090687e+00 
 4.81866605e+01  6.28110861e+01 -3.55457412e+00 
 5.09702863e+01  6.28091024e+01 -3.75934051e+00 
 5.39147154e+01  6.28068839e+01 -3.97583105e+00 
 5.70292370e+01  6.28044031e+01 -4.20470394e+00 
 6.03236769e+01  6.28016291e+01 -4.44665192e+00 
 6.38084285e+01  6.27985275e+01 -4.70240369e+00 
 6.74944857e+01  6.27950597e+01 -4.97272520e+00 
 7.13934775e+01  6.27911830e+01 -5.25842099e+00 
 7.55177045e+01  6.27868496e+01 -5.56033539e+00 
 7.98801781e+01  6.27820062e+01 -5.87935361e+00 
 8.44946611e+01  6.27765934e+01 -6.21640275e+00 
 8.93757115e+01  6.27705452e+01 -6.57245256e+00 
 9.45387283e+01  6.27637880e+01 -6.94851598e+00 
 1.00000000e+02  6.27562400e+01 -7.34564945e+00 
 1.05776756e+02  6.27478102e+01 -7.76495277e+00 
 1.11887221e+02  6.27383978e+01 -8.20756861e+00 
