 frequency       inoise_spectrum onoise_spectrum
 4.55550561e+02  1.63783420e-06  4.04536138e-03 
 4.81866605e+02  1.59257691e-06  3.71879190e-03 
 5.09702863e+02  1.54857544e-06  3.41859336e-03 
 5.39147154e+02  1.50579511e-06  3.14263660e-03 
 5.70292370e+02  1.46420217e-06  2.88896425e-03 
 6.03236769e+02  1.42376383e-06  2.65577690e-03 
 6.38084285e+02  1.38444820e-06  2.44142036e-03 
 6.74944857e+02  1.34622427e-06  2.24437398e-03 
 7.13934775e+02  1.30906191e-06  2.06323985e-03 
 7.55177045e+02  1.27293180e-06  1.89673292e-03 
 7.98801781e+02  1.23780546e-06  1.74367189e-03 
 8.44946611e+02  1.20365519e-06  1.60297085e-03 
 8.93757115e+02  1.17045405e-06  1.47363155e-03 
 9.45387283e+02  1.13817586e-06  1.35473637e-03 
 1.00000000e+03  1.10679517e-06  1.24544179e-03 
 1.05776756e+03  1.07628724e-06  1.14497241e-03 
 1.11887221e+03  1.04662799e-06  1.05261544e-03 
 1.18350673e+03  1.01779405e-06  9.67715660e-04 
 1.25187503e+03  9.89762680e-07  8.89670784e-04 
 1.32419279e+03  9.62511763e-07  8.17927157e-04 
 1.40068818e+03  9.36019814e-07  7.51975846e-04 
 1.48160252e+03  9.10265939e-07  6.91349023e-04 
 1.56719108e+03  8.85229829e-07  6.35616649e-04 
 1.65772389e+03  8.60891737e-07  5.84383418e-04 
 1.75348655e+03  8.37232469e-07  5.37285956e-04 
 1.85478119e+03  8.14233365e-07  4.93990238e-04 
 1.96192737e+03  7.91876285e-07  4.54189223e-04 
 2.07526313e+03  7.70143596e-07  4.17600667e-04 
 2.19514602e+03  7.49018156e-07  3.83965128e-04 
 2.32195425e+03  7.28483302e-07  3.53044118e-04 
 2.45608788e+03  7.08522836e-07  3.24618414e-04 
 2.59797009e+03  6.89121014e-07  2.98486501e-04 
 2.74804848e+03  6.70262529e-07  2.74463141e-04 
 2.90679654e+03  6.51932506e-07  2.52378059e-04 
 3.07471508e+03  6.34116481e-07  2.32074734e-04 
 3.25233387e+03  6.16800401e-07  2.13409287e-04 
 3.44021326e+03  5.99970600e-07  1.96249462e-04 
 3.63894599e+03  5.83613801e-07  1.80473685e-04 
 3.84915902e+03  5.67717094e-07  1.65970202e-04 
 4.07151555e+03  5.52267935e-07  1.52636287e-04 
 4.30671707e+03  5.37254129e-07  1.40377508e-04 
 4.55550561e+03  5.22663826e-07  1.29107065e-04 
 4.81866605e+03  5.08485507e-07  1.18745165e-04 
 5.09702863e+03  4.94707976e-07  1.09218462e-04 
 5.39147154e+03  4.81320356e-07  1.00459533e-04 
 5.70292370e+03  4.68312071e-07  9.24064009e-05 
 6.03236769e+03  4.55672847e-07  8.50020941e-05 
 6.38084285e+03  4.43392696e-07  7.81942427e-05 
 6.74944857e+03  4.31461914e-07  7.19347060e-05 
 7.13934775e+03  4.19871069e-07  6.61792313e-05 
 7.55177045e+03  4.08610997e-07  6.08871399e-05 
 7.98801781e+03  3.97672791e-07  5.60210382e-05 
 8.44946611e+03  3.87047796e-07  5.15465523e-05 
 8.93757115e+03  3.76727603e-07  4.74320844e-05 
 9.45387283e+03  3.66704038e-07  4.36485881e-05 
 1.00000000e+04  3.56969161e-07  4.01693627e-05 
 1.05776756e+04  3.47515255e-07  3.69698635e-05 
 1.11887221e+04  3.38334821e-07  3.40275277e-05 
 1.18350673e+04  3.29420573e-07  3.13216143e-05 
 1.25187503e+04  3.20765430e-07  2.88330570e-05 
 1.32419279e+04  3.12362514e-07  2.65443289e-05 
 1.40068818e+04  3.04205137e-07  2.44393182e-05 
 1.48160252e+04  2.96286804e-07  2.25032137e-05 
 1.56719108e+04  2.88601202e-07  2.07224001e-05 
 1.65772389e+04  2.81142195e-07  1.90843612e-05 
 1.75348655e+04  2.73903822e-07  1.75775909e-05 
 1.85478119e+04  2.66880288e-07  1.61915122e-05 
 1.96192737e+04  2.60065962e-07  1.49164016e-05 
 2.07526313e+04  2.53455369e-07  1.37433205e-05 
 2.19514602e+04  2.47043190e-07  1.26640517e-05 
 2.32195425e+04  2.40824251e-07  1.16710411e-05 
 2.45608788e+04  2.34793526e-07  1.07573443e-05 
 2.59797009e+04  2.28946124e-07  9.91657719e-06 
 2.74804848e+04  2.23277291e-07  9.14287076e-06 
 2.90679654e+04  2.17782403e-07  8.43082957e-06 
 3.07471508e+04  2.12456964e-07  7.77549346e-06 
 3.25233387e+04  2.07296596e-07  7.17230241e-06 
 3.44021326e+04  2.02297043e-07  6.61706422e-06 
 3.63894599e+04  1.97454162e-07  6.10592485e-06 
 3.84915902e+04  1.92763917e-07  5.63534107e-06 
 4.07151555e+04  1.88222382e-07  5.20205542e-06 
 4.30671707e+04  1.83825731e-07  4.80307310e-06 
 4.55550561e+04  1.79570237e-07  4.43564079e-06 
 4.81866605e+04  1.75452268e-07  4.09722715e-06 
 5.09702863e+04  1.71468284e-07  3.78550489e-06 
 5.39147154e+04  1.67614831e-07  3.49833435e-06 
 5.70292370e+04  1.63888540e-07  3.23374830e-06 
 6.03236769e+04  1.60286125e-07  2.98993806e-06 
 6.38084285e+04  1.56804374e-07  2.76524069e-06 
 6.74944857e+04  1.53440154e-07  2.55812725e-06 
 7.13934775e+04  1.50190399e-07  2.36719196e-06 
 7.55177045e+04  1.47052116e-07  2.19114230e-06 
 7.98801781e+04  1.44022374e-07  2.02878984e-06 
 8.44946611e+04  1.41098307e-07  1.87904187e-06 
 8.93757115e+04  1.38277110e-07  1.74089367e-06 
 9.45387283e+04  1.35556034e-07  1.61342138e-06 
 1.00000000e+05  1.32932386e-07  1.49577556e-06 
 1.05776756e+05  1.30403528e-07  1.38717510e-06 
 1.11887221e+05  1.27966871e-07  1.28690177e-06 
 1.18350673e+05  1.25619878e-07  1.19429512e-06 
 1.25187503e+05  1.23360056e-07  1.10874782e-06 
 1.32419279e+05  1.21184962e-07  1.02970141e-06 
 1.40068818e+05  1.19092193e-07  9.56642314e-07 
 1.48160252e+05  1.17079392e-07  8.89098244e-07 
 1.56719108e+05  1.15144244e-07  8.26634872e-07 
 1.65772389e+05  1.13284474e-07  7.68852761e-07 
 1.75348655e+05  1.11497847e-07  7.15384553e-07 
 1.85478119e+05  1.09782167e-07  6.65892383e-07 
 1.96192737e+05  1.08135280e-07  6.20065495e-07 
 2.07526313e+05  1.06555066e-07  5.77618057e-07 
 2.19514602e+05  1.05039446e-07  5.38287149e-07 
 2.32195425e+05  1.03586379e-07  5.01830913e-07 
 2.45608788e+05  1.02193862e-07  4.68026851e-07 
 2.59797009e+05  1.00859930e-07  4.36670262e-07 
 2.74804848e+05  9.95826576e-08  4.07572803e-07 
 2.90679654e+05  9.83601567e-08  3.80561167e-07 
 3.07471508e+05  9.71905799e-08  3.55475867e-07 
 3.25233387e+05  9.60721196e-08  3.32170120e-07 
 3.44021326e+05  9.50030086e-08  3.10508816e-07 
 3.63894599e+05  9.39815210e-08  2.90367576e-07 
 3.84915902e+05  9.30059730e-08  2.71631880e-07 
 4.07151555e+05  9.20747236e-08  2.54196272e-07 
 4.30671707e+05  9.11861753e-08  2.37963626e-07 
 4.55550561e+05  9.03387751e-08  2.22844468e-07 
